"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	18564	13
2020-02-28	0	126	0	19992	14
2020-02-29	0	191	0	21420	15
2020-03-01	0	263	0	24276	17
2020-03-02	0	346	0	24276	16
2020-03-03	0	436	0	27132	18
2020-03-04	0	538	0	31416	21
2020-03-05	0	649	0	34272	21
2020-03-06	0	778	0	39984	24
2020-03-07	0	915	0	44268	26
2020-03-08	0	1071	0	51408	32
2020-03-09	0	1252	0	61404	37
2020-03-10	0	1456	0	75684	45
2020-03-11	0	1696	0	88536	52
2020-03-12	0	1979	0	121380	72
2020-03-13	0	2331	0	139944	82
2020-03-14	0	2722	0	169932	101
2020-03-15	0	3161	0	209916	123
2020-03-16	0	3733	0	257040	153
2020-03-17	0	4389	0	307020	182
2020-03-18	0	5173	0	386988	233
2020-03-19	0	6166	0	482664	293
2020-03-20	0	7331	0	602616	365
2020-03-21	0	8576	0	721140	435
2020-03-22	0	9922	0	828240	486
2020-03-23	0	11596	0	969612	575
2020-03-24	0	13522	0	1128120	654
2020-03-25	0	15665	0	1300908	754
2020-03-26	0	18006	0	1462272	840
2020-03-27	0	20606	0	1629348	923
2020-03-28	0	23145	0	1777860	987
2020-03-29	0	25637	0	1909236	1038
2020-03-30	0	28275	0	2093448	1122
2020-03-31	0	30841	0	2251956	1187
2020-04-01	0	33309	0	2361912	1205
2020-04-02	0	35755	0	2501856	1250
2020-04-03	0	38207	0	2611812	1277
2020-04-04	0	40448	0	2706060	1282
2020-04-05	0	42639	0	2814588	1306
2020-04-06	0	44950	0	2901696	1313
2020-04-07	0	47121	0	2987376	1315
2020-04-08	0	49152	0	3070200	1286
2020-04-09	0	51008	0	3144456	1283
2020-04-10	0	52775	0	3215856	1290
2020-04-11	0	54355	0	3258696	1260
2020-04-12	0	55879	0	3307248	1241
2020-04-13	0	57394	0	3371508	1225
2020-04-14	0	58923	0	3425772	1203
2020-04-15	0	60366	0	3461472	1178
2020-04-16	0	61698	0	3504312	1144
2020-04-17	0	62988	0	3541440	1113
2020-04-18	0	64138	0	3568572	1068
2020-04-19	0	65260	0	3597132	1037
2020-04-20	0	66421	0	3635688	1016
2020-04-21	0	67536	0	3668532	981
2020-04-22	0	68571	0	3689952	923
2020-04-23	0	69565	0	3712800	882
2020-04-24	0	70503	0	3739932	864
2020-04-25	0	71312	0	3759924	833
2020-04-26	0	72091	0	3778488	806
2020-04-27	0	72854	0	3798480	785
2020-04-28	0	73633	0	3819900	764
2020-04-29	0	74354	0	3837036	736
2020-04-30	0	75051	0	3862740	712
2020-05-01	0	75694	0	3875592	678
2020-05-02	0	76254	0	3888444	639
2020-05-03	0	76798	0	3904152	626
2020-05-04	0	77390	0	3921288	615
2020-05-05	0	77915	0	3925572	574
2020-05-06	0	78455	0	3935568	548
2020-05-07	0	78969	0	3949848	527
2020-05-08	0	79482	0	3959844	495
2020-05-09	0	79947	0	3966984	473
2020-05-10	0	80394	0	3972696	455
2020-05-11	0	80870	0	3984120	449
2020-05-12	0	81317	0	3986976	407
2020-05-13	0	81738	0	3992688	391
2020-05-14	0	82126	0	4005540	365
2020-05-15	0	82493	0	4009824	348
2020-05-16	0	82817	0	4021248	333
2020-05-17	0	83155	0	4026960	327
2020-05-18	0	83525	0	4032672	322
2020-05-19	0	83871	0	4034100	288
2020-05-20	0	84203	0	4036956	278
2020-05-21	0	84501	0	4039812	257
2020-05-22	0	84829	0	4045524	246
2020-05-23	0	85121	0	4051236	231
2020-05-24	0	85405	0	4061232	230
2020-05-25	0	85724	0	4062660	220
2020-05-26	0	86037	0	4068372	197
2020-05-27	0	86320	0	4074084	183
2020-05-28	0	86582	0	4075512	175
2020-05-29	0	86846	0	4079796	165
2020-05-30	0	87093	0	4084080	156
2020-05-31	0	87335	0	4088364	158
2020-06-01	0	87581	0	4095504	156
2020-06-02	0	87849	0	4096932	151
2020-06-03	0	88108	0	4104072	137
2020-06-04	0	88352	0	4112640	135
2020-06-05	0	88579	0	4116924	132
2020-06-06	0	88773	0	4119780	130
2020-06-07	0	88967	0	4124064	129
2020-06-08	0	89161	0	4124064	127
2020-06-09	0	89335	0	4126920	120
2020-06-10	0	89493	0	4129776	117
2020-06-11	0	89655	0	4131204	113
2020-06-12	0	89808	0	4135488	110
2020-06-13	0	89942	0	4138344	108
2020-06-14	0	90075	0	4138344	107
2020-06-15	0	90211	0	4139772	106
2020-06-16	0	90347	0	4142628	97
2020-06-17	0	90475	0	4142628	88
2020-06-18	0	90604	0	4144056	81
2020-06-19	0	90729	0	4144056	74
2020-06-20	0	90835	0	4146912	74
2020-06-21	0	90942	0	4146912	70
2020-06-22	0	91052	0	4151196	72
2020-06-23	0	91163	0	4152624	65
2020-06-24	0	91273	0	4154052	61
2020-06-25	0	91390	0	4154052	59
2020-06-26	0	91503	0	4154052	53
2020-06-27	0	91595	0	4154052	49
2020-06-28	0	91691	0	4154052	45
2020-06-29	0	91796	0	4154052	45
2020-06-30	0	91887	0	4156908	45
2020-07-01	0	91976	0	4156908	41
2020-07-02	0	92058	0	4161192	43
2020-07-03	0	92140	0	4161192	40
2020-07-04	0	92212	0	4162620	41
2020-07-05	0	92287	0	4162620	39
2020-07-06	0	92366	0	4162620	38
2020-07-07	0	92447	0	4164048	36
2020-07-08	0	92526	0	4166904	33
2020-07-09	0	92605	0	4168332	33
2020-07-10	0	92694	0	4169760	34
2020-07-11	0	92775	0	4169760	32
2020-07-12	0	92856	0	4171188	33
2020-07-13	0	92944	0	4171188	32
2020-07-14	0	93033	0	4171188	29
2020-07-15	0	93115	0	4172616	29
2020-07-16	0	93193	0	4174044	28
2020-07-17	0	93269	0	4174044	28
2020-07-18	0	93352	0	4174044	27
2020-07-19	0	93438	0	4175472	28
2020-07-20	0	93527	0	4176900	28
2020-07-21	0	93615	0	4179756	28
2020-07-22	0	93692	0	4181184	28
2020-07-23	0	93776	0	4182612	26
2020-07-24	0	93858	0	4184040	25
2020-07-25	0	93943	0	4185468	22
2020-07-26	0	94030	0	4189752	23
2020-07-27	0	94125	0	4194036	26
2020-07-28	0	94223	0	4194036	26
2020-07-29	0	94312	0	4194036	25
2020-07-30	0	94405	0	4198320	27
2020-07-31	0	94502	0	4204032	30
2020-08-01	0	94600	0	4206888	31
2020-08-02	0	94708	0	4209744	32
2020-08-03	0	94826	0	4214028	35
2020-08-04	0	94937	0	4218312	37
2020-08-05	0	95043	0	4221168	36
2020-08-06	0	95148	0	4225452	39
2020-08-07	0	95260	0	4226880	39
2020-08-08	0	95379	0	4228308	40
2020-08-09	0	95511	0	4236876	45
2020-08-10	0	95653	0	4242588	43
2020-08-11	0	95814	0	4246872	45
2020-08-12	0	95977	0	4252584	45
2020-08-13	0	96140	0	4258296	43
2020-08-14	0	96298	0	4266864	48
2020-08-15	0	96452	0	4268292	46
2020-08-16	0	96615	0	4274004	47
2020-08-17	0	96795	0	4285428	55
2020-08-18	0	96970	0	4288284	51
2020-08-19	0	97148	0	4292568	50
2020-08-20	0	97335	0	4301136	52
2020-08-21	0	97516	0	4308276	55
2020-08-22	0	97677	0	4308276	51
2020-08-23	0	97839	0	4315416	53
2020-08-24	0	98005	0	4318272	53
2020-08-25	0	98178	0	4322556	48
2020-08-26	0	98341	0	4322556	46
2020-08-27	0	98489	0	4325412	45
2020-08-28	0	98639	0	4328268	43
2020-08-29	0	98772	0	4332552	44
2020-08-30	0	98907	0	4336836	49
2020-08-31	0	99053	0	4338264	48
2020-09-01	0	99198	0	4341120	44
2020-09-02	0	99349	0	4343976	43
2020-09-03	0	99495	0	4348260	44
2020-09-04	0	99648	0	4353972	48
2020-09-05	0	99801	0	4355400	44
2020-09-06	0	99972	0	4361112	48
2020-09-07	0	100164	0	4365396	49
2020-09-08	0	100370	0	4369680	48
2020-09-09	0	100596	0	4375392	49
2020-09-10	0	100816	0	4382532	52
2020-09-11	0	101056	0	4391100	57
2020-09-12	0	101293	0	4399668	61
2020-09-13	0	101543	0	4405380	63
2020-09-14	0	101834	0	4421088	74
2020-09-15	0	102133	0	4426800	74
2020-09-16	0	102459	0	4428228	69
2020-09-17	0	102803	0	4435368	70
2020-09-18	0	103185	0	4445364	73
2020-09-19	0	103585	0	4465356	86
2020-09-20	0	104005	0	4483920	97
2020-09-21	0	104477	0	4502484	106
2020-09-22	0	104979	0	4518192	113
2020-09-23	0	105524	0	4536756	122
2020-09-24	0	106118	0	4552464	129
2020-09-25	0	106740	0	4578168	143
2020-09-26	0	107357	0	4596732	148
2020-09-27	0	108007	0	4622436	159
2020-09-28	0	108712	0	4643856	166
2020-09-29	0	109454	0	4676700	176
2020-09-30	0	110213	0	4698120	177
2020-10-01	0	111000	0	4716684	181
2020-10-02	0	111809	0	4736676	181
2020-10-03	0	112640	0	4763808	191
2020-10-04	0	113511	0	4793796	202
2020-10-05	0	114487	0	4833780	217
2020-10-06	0	115508	0	4882332	239
2020-10-07	0	116552	0	4925172	252
2020-10-08	0	117624	0	4956588	258
2020-10-09	0	118772	0	4996572	274
2020-10-10	0	119902	0	5035128	273
2020-10-11	0	121090	0	5062260	279
2020-10-12	0	122425	0	5120808	302
2020-10-13	0	123857	0	5172216	321
2020-10-14	0	125283	0	5222196	341
2020-10-15	0	126736	0	5276460	359
2020-10-16	0	128238	0	5355000	396
2020-10-17	0	129731	0	5397840	391
2020-10-18	0	131259	0	5456388	414
2020-10-19	0	132939	0	5542068	452
2020-10-20	0	134677	0	5613468	478
2020-10-21	0	136449	0	5682012	493
2020-10-22	0	138293	0	5743416	506
2020-10-23	0	140218	0	5819100	520
2020-10-24	0	142075	0	5871936	524
2020-10-25	0	144004	0	5939052	540
2020-10-26	0	146093	0	6024732	567
2020-10-27	0	148191	0	6094704	578
2020-10-28	0	150266	0	6167532	596
2020-10-29	0	152312	0	6233220	607
2020-10-30	0	154378	0	6293196	614
2020-10-31	0	156365	0	6361740	623
2020-11-01	0	158374	0	6423144	632
2020-11-02	0	160592	0	6508824	658
2020-11-03	0	162757	0	6554520	653
2020-11-04	0	164855	0	6611640	658
2020-11-05	0	166882	0	6661620	650
2020-11-06	0	168833	0	6711600	647
2020-11-07	0	170634	0	6767292	639
2020-11-08	0	172415	0	6830124	644
2020-11-09	0	174341	0	6888672	645
2020-11-10	0	176204	0	6941508	648
2020-11-11	0	178021	0	6992916	643
2020-11-12	0	179786	0	7051464	648
2020-11-13	0	181532	0	7095732	650
2020-11-14	0	183144	0	7127148	617
2020-11-15	0	184751	0	7175700	621
2020-11-16	0	186505	0	7227108	617
2020-11-17	0	188230	0	7268520	604
2020-11-18	0	189897	0	7312788	588
2020-11-19	0	191503	0	7368480	590
2020-11-20	0	193019	0	7409892	581
2020-11-21	0	194438	0	7439880	567
2020-11-22	0	195891	0	7475580	562
2020-11-23	0	197474	0	7512708	564
2020-11-24	0	199010	0	7562688	557
2020-11-25	0	200475	0	7621236	563
2020-11-26	0	201946	0	7664076	558
2020-11-27	0	203409	0	7688352	541
2020-11-28	0	204772	0	7718340	535
2020-11-29	0	206140	0	7745472	520
2020-11-30	0	207593	0	7782600	517
2020-12-01	0	209000	0	7825440	510
2020-12-02	0	210370	0	7868280	511
2020-12-03	0	211747	0	7911120	499
2020-12-04	0	213157	0	7958244	509
2020-12-05	0	214519	0	7993944	503
2020-12-06	0	215922	0	8033928	508
2020-12-07	0	217436	0	8063916	504
2020-12-08	0	218935	0	8121036	514
2020-12-09	0	220417	0	8165304	506
2020-12-10	0	221896	0	8212428	511
