date time;hits
2020-12-15T17:19:48;3459
2020-12-15T21:28:19;3494
2020-12-15T21:37:31;3496
2020-12-15T21:38:24;3497
2020-12-15T23:19:43;3517
2020-12-16T11:19:43;3600
2020-12-16T17:19:43;3655
2020-12-16T23:19:45;3702
2020-12-17T11:19:47;3794
2020-12-17T12:43:13;3818
2020-12-17T12:46:12;3820
2020-12-17T17:18:19;3896
2020-12-17T23:18:22;4000
2020-12-18T11:18:29;4161
2020-12-18T17:18:24;4253
2020-12-18T23:18:24;4344
2020-12-19T11:18:28;4518
2020-12-19T17:18:27;4626
2020-12-19T23:18:26;4724
2020-12-20T00:02:40;4738
2020-12-20T11:18:55;4909
2020-12-20T13:00:45;4941
2020-12-20T17:18:30;5028
2020-12-20T23:19:50;5168
2020-12-21T11:18:33;5261
2020-12-21T15:38:38;5320
2020-12-21T16:15:13;5331
2020-12-21T16:17:15;5333
2020-12-21T17:18:41;5350
2020-12-21T23:18:36;5444
2020-12-22T11:18:38;5605
2020-12-22T17:18:46;5702
2020-12-22T18:24:40;5719
2020-12-22T23:18:41;5770
2020-12-23T11:18:46;5856
2020-12-23T17:18:55;5904
2020-12-23T23:18:40;5952
2020-12-24T11:19:16;6027
2020-12-24T12:08:52;6037
2020-12-24T17:18:45;6080
2020-12-24T22:50:53;6132
2020-12-24T23:18:53;6137
2020-12-25T11:18:51;6233
2020-12-25T17:18:51;6295
2020-12-25T23:18:50;6367
2020-12-26T11:18:51;6474
2020-12-26T17:20:17;6542
2020-12-26T23:19:15;6600
2020-12-27T11:18:57;6693
2020-12-27T12:01:36;6701
2020-12-27T12:37:06;6707
2020-12-27T17:19:05;6750
2020-12-27T23:19:00;6810
2020-12-28T11:18:56;6909
2020-12-28T17:18:57;6962
2020-12-28T23:19:04;7012
2020-12-29T11:19:04;7023
2020-12-29T15:48:38;7030
2020-12-29T17:19:00;7036
2020-12-29T23:18:58;7054
2020-12-30T11:19:50;7063
2020-12-30T17:19:00;7131
2020-12-30T22:26:19;7175
2020-12-30T22:27:21;7176
2020-12-30T22:28:52;7178
2020-12-30T23:13:42;7185
2020-12-30T23:19:32;7187
2020-12-30T23:28:46;7190
2020-12-31T11:19:04;7274
2020-12-31T17:19:08;7341
2020-12-31T23:19:06;7414
2021-01-01T11:21:03;7503
2021-01-01T17:30:38;7567
2021-01-01T23:21:26;7619
2021-01-02T00:38:51;7633
2021-01-02T11:19:15;7728
2021-01-02T17:19:12;7787
2021-01-02T19:32:52;7809
2021-01-02T23:19:19;7843
2021-01-03T11:19:22;7943
2021-01-03T17:19:31;8008
2021-01-03T23:20:52;8066
2021-01-04T11:19:16;8147
2021-01-04T17:19:18;8224
2021-01-04T21:58:35;8285
2021-01-04T23:19:21;8315
2021-01-05T08:32:26;8381
2021-01-05T11:19:26;8396
2021-01-05T17:19:21;8453
2021-01-05T18:22:17;8469
2021-01-05T18:24:31;8470
2021-01-05T23:19:27;8523
2021-01-06T00:27:07;8538
2021-01-06T00:32:52;8542
2021-01-06T00:41:25;8544
2021-01-06T00:48:45;8547
2021-01-06T01:00:23;8551
2021-01-06T01:03:20;8553
2021-01-06T01:04:28;8555
2021-01-06T11:22:31;8641
2021-01-06T17:20:48;8718
2021-01-06T23:21:20;8778
2021-01-07T11:19:25;8857
2021-01-07T17:19:21;8922
2021-01-07T23:19:30;8976
2021-01-08T11:19:30;9053
2021-01-08T17:19:23;9113
2021-01-08T23:19:23;9184
2021-01-09T11:21:19;9288
2021-01-09T11:29:21;9290
2021-01-09T11:31:55;9291
2021-01-09T17:19:29;9345
2021-01-09T23:19:32;9399
2021-01-10T11:19:32;9486
2021-01-10T17:19:33;9538
2021-01-10T22:41:51;9606
2021-01-10T23:19:37;9615
2021-01-11T11:21:45;9723
2021-01-11T17:21:41;9865
2021-01-11T23:21:46;10003
2021-01-12T11:21:41;10145
2021-01-12T17:21:33;10216
2021-01-12T20:05:09;10244
2021-01-12T23:21:49;10271
2021-01-13T11:19:33;10295
2021-01-13T17:19:37;10304
2021-01-13T23:19:30;10344
2021-01-14T11:22:42;10373
2021-01-14T17:21:36;10410
2021-01-14T21:12:14;10462
2021-01-14T21:23:49;10464
2021-01-14T23:21:46;10466
2021-01-15T11:20:08;10482
2021-01-15T17:19:51;10491
2021-01-15T23:19:36;10524
2021-01-16T11:19:42;10584
2021-01-16T17:19:38;10597
2021-01-16T23:19:44;10633
2021-01-17T11:19:39;10648
2021-01-17T11:39:04;10650
2021-01-17T11:45:20;10651
2021-01-17T17:19:39;10675
2021-01-17T23:22:11;10715
2021-01-18T11:21:43;10720
2021-01-18T17:21:48;10762
2021-01-18T23:21:56;10770
2021-01-19T11:20:08;10781
2021-01-19T17:20:01;10834
2021-01-19T23:19:53;10856
2021-01-20T09:12:36;10861
2021-01-20T11:23:32;10866
2021-01-20T17:19:47;10884
2021-01-20T23:19:45;10893
2021-01-21T11:20:10;10896
2021-01-21T17:20:07;10917
2021-01-21T23:19:45;10927
2021-01-22T11:20:26;10942
2021-01-22T17:19:45;10964
2021-01-22T18:24:26;10978
2021-01-22T23:19:49;11022
2021-01-23T11:19:47;11049
2021-01-23T17:19:48;11066
2021-01-23T23:19:48;11081
2021-01-24T11:19:50;11096
2021-01-24T11:59:12;11102
2021-01-24T12:05:43;11103
2021-01-24T17:19:51;11117
2021-01-24T23:19:47;11137
2021-01-25T11:19:50;11150
2021-01-25T17:19:55;11170
2021-01-25T23:20:21;11182
2021-01-26T11:20:11;11187
2021-01-26T17:19:50;11199
2021-01-26T23:19:58;11209
2021-01-27T11:19:54;11223
2021-01-27T17:19:54;11237
2021-01-27T23:19:54;11249
2021-01-28T11:19:58;11254
2021-01-28T17:20:18;11265
2021-01-28T19:45:53;11269
2021-01-28T23:19:53;11272
2021-01-29T11:20:40;11281
2021-01-29T17:18:35;11326
2021-01-29T22:41:12;11377
2021-01-29T22:59:12;11381
2021-01-29T23:18:42;11385
2021-01-30T11:18:35;11481
2021-01-30T17:18:35;11509
2021-01-30T23:18:38;11555
2021-01-31T11:18:36;11653
2021-01-31T17:18:27;11709
2021-01-31T23:18:35;11724
2021-02-01T11:19:16;11752
2021-02-01T17:18:29;11811
2021-02-01T23:18:26;11894
2021-02-02T11:18:47;11987
2021-02-02T17:18:29;12049
2021-02-02T23:18:30;12112
2021-02-03T11:19:45;12198
2021-02-03T17:18:43;12251
2021-02-03T23:18:29;12314
2021-02-04T11:19:08;12388
2021-02-04T17:18:30;12467
2021-02-04T23:18:32;12525
2021-02-05T11:18:47;12628
2021-02-05T17:18:32;12677
2021-02-05T19:46:13;12699
2021-02-05T20:28:09;12707
2021-02-05T23:20:01;12731
2021-02-06T11:19:55;12823
2021-02-06T17:19:53;12858
2021-02-06T23:20:03;12866
2021-02-07T11:20:13;12870
2021-02-07T17:20:02;12874
2021-02-07T23:19:58;12879
2021-02-08T11:20:38;12894
2021-02-08T17:20:03;12930
2021-02-08T23:20:02;12933
2021-02-09T11:20:00;12939
2021-02-09T17:19:57;12959
2021-02-09T19:09:20;12976
2021-02-09T23:20:02;13040
2021-02-10T11:20:11;13211
2021-02-10T17:19:55;13302
2021-02-10T23:19:59;13391
2021-02-11T11:20:09;13543
2021-02-11T17:20:01;13600
2021-02-11T23:20:06;13657
2021-02-12T11:19:03;13779
2021-02-12T17:20:02;13975
2021-02-12T23:20:03;14067
2021-02-13T11:20:03;14246
2021-02-13T13:39:04;14300
2021-02-13T15:32:40;14358
2021-02-13T16:58:47;14385
2021-02-13T17:20:20;14392
2021-02-13T17:43:26;14403
2021-02-13T18:01:18;14409
2021-02-13T18:04:42;14412
2021-02-13T23:20:02;14497
2021-02-14T11:20:06;14629
2021-02-14T17:20:12;14724
2021-02-14T23:20:06;14824
2021-02-15T11:20:11;15048
2021-02-15T17:20:10;15220
2021-02-15T23:20:27;15316
2021-02-16T11:20:16;15373
2021-02-16T12:15:10;15389
2021-02-16T12:18:40;15391
2021-02-16T12:22:35;15393
2021-02-16T17:20:07;15467
2021-02-16T23:20:06;15518
2021-02-17T11:20:09;15522
2021-02-17T16:35:02;15528
2021-02-17T16:44:16;15529
2021-02-17T16:52:33;15530
2021-02-17T17:20:10;15533
2021-02-17T23:20:15;15541
2021-02-18T11:18:59;15564
2021-02-18T17:18:45;15598
2021-02-18T23:18:49;15605
2021-02-19T11:21:23;15611
2021-02-19T17:21:11;15626
2021-02-19T23:21:16;15631
2021-02-20T11:20:04;15642
2021-02-20T17:18:47;15653
2021-02-20T23:18:53;15658
2021-02-21T11:18:49;15670
2021-02-21T17:18:50;15686
2021-02-21T23:19:15;15691
2021-02-22T11:20:15;15707
2021-02-22T17:18:52;15763
2021-02-22T19:46:11;15770
2021-02-22T19:54:12;15771
2021-02-22T19:56:12;15772
2021-02-22T20:03:12;15773
2021-02-22T20:19:07;15774
2021-02-22T20:22:47;15775
2021-02-22T23:20:18;15777
2021-02-23T11:24:24;15783
2021-02-23T17:21:27;15838
2021-02-23T17:55:19;15845
2021-02-23T18:05:08;15847
2021-02-23T18:17:09;15850
2021-02-23T20:53:55;15877
2021-02-23T21:13:51;15880
2021-02-23T23:23:10;15902
2021-02-24T11:21:10;15961
2021-02-24T17:20:18;15981
2021-02-24T23:20:16;15990
2021-02-25T11:24:05;15999
2021-02-25T17:22:53;16044
2021-02-25T23:22:57;16075
2021-02-26T11:21:04;16083
2021-02-26T17:20:27;16089
2021-02-26T20:54:19;16095
2021-02-26T21:10:49;16096
2021-02-26T23:20:43;16098
2021-02-26T23:24:31;16099
2021-02-26T23:29:51;16100
2021-02-26T23:55:37;16101
2021-02-27T11:20:58;16130
2021-02-27T17:20:25;16184
2021-02-27T23:20:29;16230
2021-02-28T11:20:30;16324
2021-02-28T17:20:28;16349
2021-02-28T23:20:25;16351
2021-03-01T11:21:09;16356
2021-03-01T11:47:31;16363
2021-03-01T11:58:31;16366
2021-03-01T17:20:30;16381
2021-03-01T22:34:32;16390
2021-03-01T23:20:32;16391
2021-03-02T11:24:35;16394
2021-03-02T17:23:18;16406
2021-03-02T18:14:48;16408
2021-03-02T23:23:20;16418
2021-03-03T00:12:13;16422
2021-03-03T11:22:19;16428
2021-03-03T17:20:36;16447
2021-03-03T22:26:37;16493
2021-03-03T23:20:32;16500
2021-03-03T23:52:53;16502
2021-03-04T00:06:19;16503
2021-03-04T00:12:59;16504
2021-03-04T01:11:32;16505
2021-03-04T11:21:50;16509
2021-03-04T12:57:46;16512
2021-03-04T17:19:02;16528
2021-03-04T23:20:39;16545
2021-03-05T11:23:05;16551
2021-03-05T17:21:37;16559
2021-03-05T23:21:33;16579
2021-03-06T11:19:02;16611
2021-03-06T17:19:00;16619
2021-03-06T23:18:58;16632
2021-03-07T11:19:50;16640
2021-03-07T17:19:07;16651
2021-03-07T17:35:45;16652
2021-03-07T23:20:12;16659
2021-03-08T11:20:38;16663
2021-03-08T17:18:59;16674
2021-03-08T23:19:02;16693
2021-03-09T11:21:35;16701
2021-03-09T17:19:04;16710
2021-03-09T20:24:56;16719
2021-03-09T20:27:41;16720
2021-03-09T20:41:27;16722
2021-03-09T21:12:52;16724
2021-03-09T21:16:03;16725
2021-03-09T21:20:02;16726
2021-03-09T21:22:17;16727
2021-03-09T21:35:00;16728
2021-03-09T21:45:50;16729
2021-03-09T23:20:38;16731
2021-03-10T11:21:54;16743
2021-03-10T17:20:31;16753
2021-03-10T23:20:36;16759
2021-03-11T11:22:02;16761
2021-03-11T17:20:41;16770
2021-03-11T23:20:37;16774
2021-03-12T11:22:06;16778
2021-03-12T17:20:51;16822
2021-03-12T23:20:44;16863
2021-03-13T11:20:40;16869
2021-03-13T11:33:35;16872
2021-03-13T17:20:43;16878
2021-03-13T23:20:40;16888
2021-03-14T11:23:53;16897
2021-03-14T14:55:08;16908
2021-03-14T17:21:10;16932
2021-03-14T22:35:29;16942
2021-03-14T23:20:54;16943
2021-03-15T11:21:58;16952
2021-03-15T17:21:30;16959
2021-03-15T23:20:56;16976
2021-03-16T17:20:52;17025
2021-03-16T19:51:48;17063
2021-03-16T20:00:17;17066
2021-03-16T23:20:46;17121
2021-03-17T11:25:07;17231
2021-03-17T17:20:51;17238
2021-03-17T23:20:56;17241
2021-03-18T11:22:00;17258
2021-03-18T17:22:33;17301
2021-03-20T11:20:52;17374
2021-03-20T17:21:00;17425
2021-03-20T23:20:57;17474
2021-03-21T11:21:07;17564
2021-03-21T17:20:59;17625
2021-03-21T23:20:57;17679
2021-03-22T17:26:26;17745
2021-03-22T19:23:03;17753
2021-03-22T19:27:53;17755
2021-03-22T23:21:04;17764
2021-03-23T17:21:03;17773
2021-03-23T19:59:53;17780
2021-03-23T20:04:11;17781
2021-03-23T23:21:04;17792
2021-03-24T17:22:37;17815
2021-03-24T23:21:02;17821
2021-03-25T17:22:10;17887
2021-03-25T23:23:19;17932
2021-03-26T17:22:00;17985
2021-03-26T23:21:41;18011
2021-03-27T11:23:04;18018
2021-03-27T17:02:05;18028
2021-03-27T17:21:12;18029
2021-03-27T20:04:39;18044
2021-03-27T20:07:33;18045
2021-03-27T20:39:10;18048
2021-03-27T20:45:49;18049
2021-03-27T23:15:22;18053
2021-03-28T11:01:37;18060
2021-03-28T11:19:20;18062
2021-03-28T11:34:05;18063
2021-03-28T13:27:10;18073
2021-03-28T15:24:09;18075
2021-03-28T17:23:41;18078
2021-03-28T18:13:02;18081
2021-03-28T23:19:14;18092
2021-03-29T11:23:23;18100
2021-03-29T16:24:26;18106
2021-03-29T17:36:11;18109
2021-03-29T23:06:01;18124
2021-03-29T23:29:12;18125
2021-03-30T15:33:07;18160
2021-03-30T17:29:55;18172
2021-03-30T21:39:20;18185
2021-03-30T21:43:40;18187
2021-03-30T23:29:09;18192
2021-03-31T11:31:43;18206
2021-03-31T15:34:16;18221
2021-03-31T17:29:16;18227
2021-03-31T23:13:15;18271
2021-03-31T23:29:14;18274
2021-04-01T11:30:12;18286
2021-04-01T15:30:08;18303
2021-04-01T17:27:38;18309
2021-04-01T23:27:22;18318
2021-04-02T11:27:44;18348
2021-04-02T12:53:45;18376
2021-04-02T13:00:04;18380
2021-04-02T13:10:08;18382
2021-04-02T15:31:23;18423
2021-04-02T17:29:50;18465
2021-04-02T23:29:17;18504
2021-04-03T11:29:17;18523
2021-04-03T15:31:23;18531
2021-04-03T17:29:15;18535
2021-04-03T23:29:25;18543
2021-04-04T11:29:17;18549
2021-04-04T15:31:48;18552
2021-04-04T17:29:14;18556
2021-04-04T23:29:22;18567
2021-04-05T11:09:58;18580
2021-04-05T11:29:23;18581
2021-04-05T15:32:10;18588
2021-04-05T17:29:25;18590
2021-04-05T23:29:24;18610
2021-04-06T11:29:42;18623
2021-04-06T15:31:29;18644
2021-04-06T17:29:21;18649
2021-04-06T23:29:16;18707
2021-04-07T11:30:05;18741
2021-04-07T15:34:47;18809
2021-04-07T17:29:22;18836
2021-04-07T22:59:42;18853
2021-04-07T23:29:22;18854
2021-04-08T11:30:23;18887
2021-04-08T15:32:47;18977
2021-04-08T17:29:24;19039
2021-04-08T22:27:44;19170
2021-04-08T23:29:26;19189
2021-04-09T11:30:25;19337
2021-04-09T15:32:23;19421
2021-04-09T17:29:23;19438
2021-04-09T23:29:22;19490
2021-04-10T11:29:56;19494
2021-04-10T15:31:54;19499
2021-04-10T17:29:24;19503
2021-04-10T23:29:30;19515
2021-04-11T10:35:40;19523
2021-04-11T11:29:36;19525
2021-04-11T14:58:13;19543
2021-04-11T15:31:41;19544
2021-04-11T17:29:32;19550
2021-04-11T23:29:47;19573
2021-04-12T11:30:27;19596
2021-04-12T15:31:47;19658
2021-04-12T17:29:26;19693
2021-04-12T23:29:29;19801
2021-04-13T11:30:28;19831
2021-04-13T15:31:51;19900
2021-04-13T17:29:30;19935
2021-04-13T23:29:34;20033
2021-04-14T11:30:15;20068
2021-04-14T15:32:00;20080
2021-04-14T17:29:35;20092
2021-04-14T23:29:31;20142
2021-04-15T15:31:47;20260
2021-04-15T17:18:21;20286
2021-04-15T17:29:33;20289
2021-04-15T23:29:37;20350
2021-04-16T10:15:46;20436
2021-04-16T11:30:28;20444
2021-04-16T15:31:57;20449
2021-04-16T17:29:34;20452
2021-04-16T23:31:39;20474
2021-04-17T11:29:36;20501
2021-04-17T15:32:00;20526
2021-04-17T17:29:39;20535
2021-04-17T23:29:37;20540
2021-04-18T11:29:35;20550
2021-04-18T15:35:23;20555
2021-04-18T17:29:35;20559
2021-04-18T23:29:34;20579
2021-04-19T11:30:45;20600
2021-04-19T15:32:07;20608
2021-04-19T17:29:35;20611
2021-04-19T23:29:39;20627
2021-04-20T08:12:22;20630
2021-04-20T15:32:54;20654
2021-04-20T17:29:42;20656
2021-04-20T23:29:38;20712
2021-04-21T11:30:31;20726
2021-04-21T15:32:19;20741
2021-04-21T17:29:44;20749
2021-04-21T22:21:00;20769
2021-04-21T22:53:01;20771
2021-04-21T23:17:39;20777
2021-04-21T23:22:06;20782
2021-04-21T23:29:42;20785
2021-04-22T11:30:10;20800
2021-04-22T15:32:10;20812
2021-04-22T17:29:46;20830
2021-04-22T23:29:43;20859
2021-04-23T11:30:54;20889
2021-04-23T15:32:08;20937
2021-04-23T17:29:58;20949
2021-04-23T19:08:29;20958
2021-04-23T19:19:14;20960
2021-04-23T19:26:26;20963
2021-04-23T23:29:44;20974
2021-04-24T09:05:12;20978
2021-04-24T09:07:51;20979
2021-04-24T11:29:42;20987
2021-04-24T15:32:16;20999
2021-04-24T17:29:49;21013
2021-04-24T23:29:45;21033
2021-04-25T15:32:09;21067
2021-04-25T17:29:46;21083
2021-04-25T23:29:44;21099
2021-04-26T11:30:42;21115
2021-04-26T15:32:15;21122
2021-04-26T17:29:43;21133
2021-04-26T18:46:09;21140
2021-04-26T23:30:08;21162
2021-04-27T15:32:22;21176
2021-04-27T17:29:53;21184
2021-04-27T23:30:00;21206
2021-04-28T11:30:45;21219
2021-04-28T12:29:23;21222
2021-04-28T12:32:45;21223
2021-04-28T15:32:28;21236
2021-04-28T17:29:58;21239
2021-04-28T23:30:02;21251
2021-04-29T11:30:47;21258
2021-04-29T15:33:13;21288
2021-04-29T17:30:00;21299
2021-04-29T19:59:57;21303
2021-04-29T20:28:24;21309
2021-04-29T23:30:03;21323
2021-04-30T15:32:36;21347
2021-04-30T17:30:06;21352
2021-04-30T23:29:53;21366
2021-05-01T11:29:57;21381
2021-05-01T15:32:24;21398
2021-05-01T17:30:03;21410
2021-05-01T23:29:58;21439
2021-05-02T11:29:57;21453
2021-05-02T15:32:27;21459
2021-05-02T17:30:00;21464
2021-05-02T23:37:27;21477
2021-05-03T11:30:02;21501
2021-05-03T15:32:27;21530
2021-05-03T17:29:50;21537
2021-05-03T23:25:35;21560
2021-05-04T11:29:58;21586
2021-05-04T15:29:55;21608
2021-05-04T17:36:28;21634
2021-05-04T23:30:08;21712
2021-05-05T09:24:36;21788
2021-05-05T11:30:07;21834
2021-05-05T17:32:35;21934
2021-05-05T23:40:03;21984
2021-05-06T11:41:12;22055
2021-05-06T15:42:26;22101
2021-05-06T17:40:03;22125
2021-05-06T23:40:04;22176
2021-05-07T15:42:43;22271
2021-05-07T17:40:07;22289
2021-05-07T23:40:02;22340
2021-05-08T11:41:02;22413
2021-05-08T13:37:48;22431
2021-05-08T15:42:45;22453
2021-05-08T17:39:56;22476
2021-05-08T23:39:58;22531
2021-05-09T11:40:00;22626
2021-05-09T15:42:35;22672
2021-05-09T16:23:34;22677
2021-05-09T16:42:54;22684
2021-05-09T17:40:00;22691
2021-05-09T23:40:09;22752
2021-05-10T15:47:30;22859
2021-05-10T17:40:06;22872
2021-05-10T23:40:23;22947
2021-05-11T15:38:15;23061
2021-05-11T17:40:03;23083
2021-05-11T23:40:06;23154
2021-05-12T15:43:21;23199
2021-05-12T17:41:48;23208
2021-05-12T23:41:03;23218
2021-05-13T11:41:45;23241
2021-05-13T15:42:48;23276
2021-05-13T17:40:07;23297
2021-05-13T23:40:04;23386
2021-05-14T11:40:52;23475
2021-05-14T15:42:51;23498
2021-05-14T17:40:09;23502
2021-05-14T23:40:07;23525
2021-05-15T11:40:25;23537
2021-05-15T15:42:49;23545
2021-05-15T17:40:12;23549
2021-05-15T23:40:05;23556
2021-05-16T11:40:10;23575
2021-05-16T13:06:30;23584
2021-05-16T15:42:49;23593
2021-05-16T17:40:09;23597
2021-05-16T20:27:06;23608
2021-05-16T23:40:29;23613
2021-05-17T11:42:13;23621
2021-05-17T15:43:53;23645
2021-05-17T17:40:11;23661
2021-05-17T23:40:13;23675
2021-05-18T15:43:01;23718
2021-05-18T17:40:17;23742
2021-05-18T23:40:20;23795
2021-05-19T11:41:40;23808
2021-05-19T15:43:50;23822
2021-05-19T17:40:20;23824
2021-05-19T23:40:16;23832
2021-05-20T11:41:25;23842
2021-05-20T15:43:23;23857
2021-05-20T17:40:14;23863
2021-05-20T23:40:19;23893
2021-05-21T15:43:14;23918
2021-05-21T17:40:19;23923
2021-05-21T23:40:21;23938
2021-05-22T11:40:26;23945
2021-05-22T12:54:32;23951
2021-05-22T13:26:47;23954
2021-05-22T14:18:07;23958
2021-05-22T14:35:18;23959
2021-05-22T15:42:44;23961
2021-05-22T17:41:15;23979
2021-05-22T23:40:19;23997
2021-05-23T11:41:17;24020
2021-05-23T15:44:21;24029
2021-05-23T17:40:17;24037
2021-05-23T18:58:53;24043
2021-05-23T23:40:27;24050
2021-05-24T11:41:52;24066
2021-05-24T15:42:59;24081
2021-05-24T17:40:23;24096
2021-05-24T23:40:43;24132
2021-05-25T11:41:48;24143
2021-05-25T15:42:59;24179
2021-05-25T17:40:20;24207
2021-05-25T23:40:21;24297
2021-05-26T11:42:17;24310
2021-05-26T15:43:27;24330
2021-05-26T17:40:20;24344
2021-05-26T23:40:30;24372
2021-05-27T11:42:15;24413
2021-05-27T15:43:00;24533
2021-05-27T17:40:27;24586
2021-05-27T23:40:26;24657
2021-05-28T15:44:42;24781
2021-05-28T17:40:31;24829
2021-05-28T23:40:19;24921
2021-05-29T11:40:28;25021
2021-05-29T15:43:15;25075
2021-05-29T17:40:22;25101
2021-05-29T23:40:24;25175
2021-05-30T11:40:29;25277
2021-05-30T15:43:12;25311
2021-05-30T17:40:28;25344
2021-05-30T23:40:23;25428
2021-05-31T11:36:39;25571
2021-05-31T15:43:22;25670
2021-05-31T17:40:27;25723
2021-05-31T23:40:23;25841
2021-06-01T15:43:14;25919
2021-06-01T17:40:26;25947
2021-06-01T23:40:25;26026
2021-06-02T11:41:57;26059
2021-06-02T15:43:24;26090
2021-06-02T17:40:23;26094
2021-06-02T23:40:30;26141
2021-06-03T12:40:15;26169
2021-06-03T15:43:18;26187
2021-06-03T17:40:36;26201
2021-06-03T23:40:32;26243
2021-06-04T15:43:26;26319
2021-06-04T17:40:27;26334
2021-06-04T23:40:27;26371
2021-06-05T11:40:34;26411
2021-06-05T15:43:27;26445
2021-06-05T17:40:21;26464
2021-06-05T23:40:24;26503
2021-06-06T11:40:30;26546
2021-06-06T15:43:12;26559
2021-06-06T17:40:28;26561
2021-06-06T23:40:30;26595
2021-06-07T11:41:53;26605
2021-06-07T15:43:12;26636
2021-06-07T17:40:26;26646
2021-06-07T23:40:24;26696
2021-06-08T15:43:16;26730
2021-06-08T17:43:11;26735
2021-06-08T23:40:25;26757
2021-06-09T11:41:50;26789
2021-06-09T15:43:16;26806
2021-06-09T17:43:20;26813
2021-06-09T23:40:26;26867
2021-06-10T11:41:49;26883
2021-06-10T15:44:39;26887
2021-06-10T17:40:21;26893
2021-06-10T23:40:21;26928
2021-06-11T11:41:36;26941
2021-06-11T15:43:12;26962
2021-06-11T17:40:28;26975
2021-06-11T23:40:23;27001
2021-06-12T11:40:47;27042
2021-06-12T15:43:17;27068
2021-06-12T17:40:27;27082
2021-06-12T23:40:21;27114
2021-06-13T11:40:35;27149
2021-06-13T15:43:16;27165
2021-06-13T17:40:25;27170
2021-06-13T23:40:23;27214
2021-06-14T11:40:32;27229
2021-06-14T15:43:20;27248
2021-06-14T17:40:30;27259
2021-06-14T23:40:24;27282
2021-06-15T20:05:21;27324
2021-06-15T20:36:25;27326
2021-06-17T11:41:34;27406
2021-06-17T15:43:40;27441
2021-06-17T17:40:56;27460
2021-06-17T23:40:55;27526
2021-06-18T15:43:10;27603
2021-06-18T17:40:24;27622
2021-06-18T23:40:22;27633
2021-06-19T11:41:37;27654
2021-06-19T12:22:21;27661
2021-06-19T15:43:17;27666
2021-06-19T17:40:20;27672
2021-06-19T23:40:21;27679
2021-06-20T11:40:26;27694
2021-06-20T15:43:22;27703
2021-06-20T17:40:24;27705
2021-06-20T23:40:30;27722
2021-06-21T11:42:31;27740
2021-06-21T12:31:28;27747
2021-06-21T15:44:06;27760
2021-06-21T17:40:26;27768
2021-06-21T23:40:32;27785
2021-06-22T15:44:01;27791
2021-06-22T17:40:41;27804
2021-06-22T23:40:35;27847
2021-06-23T15:44:59;27886
2021-06-23T17:40:30;27897
2021-06-23T23:40:34;27934
2021-06-24T15:44:54;28014
2021-06-24T17:40:29;28034
2021-06-24T23:40:32;28057
2021-06-25T11:42:06;28087
2021-06-25T15:43:16;28146
2021-06-25T17:40:29;28162
2021-06-25T23:40:33;28230
2021-06-26T11:40:52;28295
2021-06-26T15:43:24;28343
2021-06-26T17:40:33;28350
2021-06-26T23:40:35;28378
2021-06-27T11:40:37;28481
2021-06-27T14:42:21;28519
2021-06-27T15:35:18;28521
2021-06-27T17:43:16;28528
2021-06-27T23:40:27;28575
2021-06-28T15:43:58;28620
2021-06-28T17:40:25;28624
2021-06-28T23:40:24;28633
2021-06-29T15:43:42;28692
2021-06-29T17:40:31;28706
2021-06-29T23:40:31;28723
2021-06-30T11:42:16;28736
2021-06-30T15:43:14;28747
2021-06-30T17:40:35;28750
2021-06-30T23:40:23;28763
2021-07-01T11:42:07;28766
2021-07-01T15:43:30;28778
2021-07-01T17:40:36;28788
2021-07-01T23:40:31;28802
2021-07-02T11:41:42;28814
2021-07-02T15:43:16;28860
2021-07-02T17:40:40;28888
2021-07-02T23:40:27;28937
2021-07-03T11:40:44;28946
2021-07-03T15:43:16;28953
2021-07-03T17:40:30;28956
2021-07-03T23:40:30;28965
2021-07-04T11:40:37;28984
2021-07-04T15:43:33;28997
2021-07-04T17:40:34;29005
2021-07-04T23:40:31;29021
2021-07-05T15:43:39;29047
2021-07-05T17:40:29;29060
2021-07-05T23:40:36;29084
2021-07-06T15:44:11;29144
2021-07-06T17:40:28;29168
2021-07-06T23:40:31;29224
2021-07-07T15:43:20;29323
2021-07-07T17:40:32;29362
2021-07-07T23:40:30;29459
2021-07-08T15:43:24;29615
2021-07-08T17:40:32;29633
2021-07-08T23:40:38;29675
2021-07-09T11:41:18;29693
2021-07-09T17:40:34;29746
2021-07-09T23:40:31;29801
2021-07-10T11:40:42;29815
2021-07-10T15:43:28;29826
2021-07-10T17:40:34;29834
2021-07-10T23:41:07;29858
2021-07-11T11:40:57;29870
2021-07-11T15:43:29;29882
2021-07-11T17:40:47;29885
2021-07-11T23:33:00;29902
2021-07-11T23:55:10;29904
2021-07-12T15:35:23;29941
2021-07-12T17:35:21;29961
2021-07-12T23:35:25;30028
2021-07-13T15:44:21;30109
2021-07-13T17:40:41;30130
2021-07-13T23:40:52;30172
2021-07-14T15:43:52;30238
2021-07-14T17:40:47;30253
2021-07-14T23:40:42;30316
2021-07-15T15:43:38;30375
2021-07-15T17:40:42;30389
2021-07-15T23:40:43;30410
2021-07-16T15:43:38;30425
2021-07-16T17:40:50;30445
2021-07-16T23:40:47;30476
2021-07-17T11:40:53;30491
2021-07-17T15:44:14;30508
2021-07-17T17:40:53;30511
2021-07-17T23:40:49;30536
2021-07-18T11:40:54;30546
2021-07-18T15:43:57;30564
2021-07-18T17:40:52;30572
2021-07-18T23:40:52;30586
