"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	4563	13
2020-02-28	0	126	0	4914	14
2020-02-29	0	191	0	5265	15
2020-03-01	0	263	0	5967	17
2020-03-02	0	346	0	5967	16
2020-03-03	0	436	0	6669	18
2020-03-04	0	538	0	7722	21
2020-03-05	0	649	0	8424	21
2020-03-06	0	778	0	9828	24
2020-03-07	0	915	0	10881	26
2020-03-08	0	1071	0	12636	32
2020-03-09	0	1252	0	15093	37
2020-03-10	0	1456	0	18603	45
2020-03-11	0	1696	0	21762	52
2020-03-12	0	1979	0	29835	72
2020-03-13	0	2331	0	34398	82
2020-03-14	0	2722	0	41769	101
2020-03-15	0	3161	0	51597	123
2020-03-16	0	3733	0	63180	153
2020-03-17	0	4389	0	75465	182
2020-03-18	0	5173	0	95121	233
2020-03-19	0	6166	0	118638	293
2020-03-20	0	7331	0	148122	365
2020-03-21	0	8576	0	177255	435
2020-03-22	0	9922	0	203580	486
2020-03-23	0	11596	0	238329	575
2020-03-24	0	13522	0	277290	654
2020-03-25	0	15665	0	319761	754
2020-03-26	0	18006	0	359424	840
2020-03-27	0	20606	0	400491	923
2020-03-28	0	23145	0	436995	987
2020-03-29	0	25637	0	469287	1038
2020-03-30	0	28275	0	514566	1122
2020-03-31	0	30841	0	553527	1187
2020-04-01	0	33309	0	580554	1205
2020-04-02	0	35755	0	614952	1250
2020-04-03	0	38207	0	641979	1277
2020-04-04	0	40448	0	665145	1282
2020-04-05	0	42639	0	691821	1306
2020-04-06	0	44950	0	713232	1313
2020-04-07	0	47121	0	734292	1315
2020-04-08	0	49152	0	754650	1286
2020-04-09	0	51008	0	772902	1283
2020-04-10	0	52775	0	790452	1290
2020-04-11	0	54355	0	800982	1260
2020-04-12	0	55879	0	812916	1241
2020-04-13	0	57394	0	828711	1225
2020-04-14	0	58923	0	842049	1203
2020-04-15	0	60366	0	850824	1178
2020-04-16	0	61698	0	861354	1144
2020-04-17	0	62988	0	870480	1113
2020-04-18	0	64138	0	877149	1068
2020-04-19	0	65260	0	884169	1037
2020-04-20	0	66421	0	893646	1016
2020-04-21	0	67536	0	901719	981
2020-04-22	0	68571	0	906984	923
2020-04-23	0	69565	0	912600	882
2020-04-24	0	70503	0	919269	864
2020-04-25	0	71312	0	924183	833
2020-04-26	0	72091	0	928746	806
2020-04-27	0	72854	0	933660	785
2020-04-28	0	73633	0	938925	764
2020-04-29	0	74354	0	943137	736
2020-04-30	0	75051	0	949455	712
2020-05-01	0	75694	0	952614	678
2020-05-02	0	76254	0	955773	639
2020-05-03	0	76798	0	959634	626
2020-05-04	0	77390	0	963846	615
2020-05-05	0	77915	0	964899	574
2020-05-06	0	78455	0	967356	548
2020-05-07	0	78969	0	970866	527
2020-05-08	0	79482	0	973323	495
2020-05-09	0	79947	0	975078	473
2020-05-10	0	80394	0	976482	455
2020-05-11	0	80870	0	979290	449
2020-05-12	0	81317	0	979992	407
2020-05-13	0	81738	0	981396	391
2020-05-14	0	82126	0	984555	365
2020-05-15	0	82493	0	985608	348
2020-05-16	0	82817	0	988416	333
2020-05-17	0	83155	0	989820	327
2020-05-18	0	83525	0	991224	322
2020-05-19	0	83871	0	991575	288
2020-05-20	0	84203	0	992277	278
2020-05-21	0	84501	0	992979	257
2020-05-22	0	84829	0	994383	246
2020-05-23	0	85121	0	995787	231
2020-05-24	0	85405	0	998244	230
2020-05-25	0	85724	0	998595	220
2020-05-26	0	86037	0	999999	197
2020-05-27	0	86320	0	1001403	183
2020-05-28	0	86582	0	1001754	175
2020-05-29	0	86846	0	1002807	165
2020-05-30	0	87093	0	1003860	156
2020-05-31	0	87335	0	1004913	158
2020-06-01	0	87581	0	1006668	156
2020-06-02	0	87849	0	1007019	151
2020-06-03	0	88108	0	1008774	137
2020-06-04	0	88352	0	1010880	135
2020-06-05	0	88579	0	1011933	132
2020-06-06	0	88773	0	1012635	130
2020-06-07	0	88967	0	1013688	129
2020-06-08	0	89161	0	1013688	127
2020-06-09	0	89335	0	1014390	120
2020-06-10	0	89493	0	1015092	117
2020-06-11	0	89655	0	1015443	113
