"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	6592484	699412	4725	13	13
2020-02-28	6592484	699477	4725	14	14
2020-02-29	6592484	699542	4725	15	15
2020-03-01	6592484	699614	4725	17	17
2020-03-02	6592484	699697	4725	17	16
2020-03-03	6592484	699787	4725	19	18
2020-03-04	6592484	699889	4725	22	21
2020-03-05	6592484	700000	4725	24	21
2020-03-06	6592484	700129	4725	28	24
2020-03-07	6592484	700266	4725	31	26
2020-03-08	6592484	700422	4725	36	32
2020-03-09	6592484	700603	4725	43	37
2020-03-10	6592484	700807	4725	53	45
2020-03-11	6592484	701047	4725	62	52
2020-03-12	6592484	701330	4725	85	72
2020-03-13	6592484	701682	4725	98	82
2020-03-14	6592484	702073	4725	119	101
2020-03-15	6592484	702512	4725	147	123
2020-03-16	6592484	703084	4725	180	153
2020-03-17	6592484	703740	4725	215	182
2020-03-18	6592484	704524	4725	271	233
2020-03-19	6592484	705517	4725	338	293
2020-03-20	6592484	706683	4725	422	364
2020-03-21	6592484	707928	4725	505	435
2020-03-22	6592484	709274	4725	580	487
2020-03-23	6592484	710948	4725	679	576
2020-03-24	6592484	712874	4725	790	655
2020-03-25	6592484	715017	4725	911	755
2020-03-26	6592484	717358	4725	1024	841
2020-03-27	6592484	719958	4725	1141	924
2020-03-28	6592484	722497	4725	1245	988
2020-03-29	6592484	724989	4725	1337	1037
2020-03-30	6592484	727627	4725	1466	1121
2020-03-31	6592484	730193	4725	1577	1186
2020-04-01	6592484	732661	4725	1654	1203
2020-04-02	6592484	735107	4725	1752	1248
2020-04-03	6592484	737559	4725	1829	1276
2020-04-04	6592484	739800	4725	1895	1281
2020-04-05	6592484	741991	4725	1971	1305
2020-04-06	6592484	744302	4725	2032	1312
2020-04-07	6592484	746473	4725	2092	1314
2020-04-08	6592484	748504	4725	2150	1285
2020-04-09	6592484	750360	4725	2202	1282
2020-04-10	6592484	752127	4725	2252	1289
2020-04-11	6592484	753707	4725	2282	1259
2020-04-12	6592484	755231	4725	2316	1240
2020-04-13	6592484	756746	4725	2361	1224
2020-04-14	6592484	758275	4725	2399	1202
2020-04-15	6592484	759718	4725	2424	1178
2020-04-16	6592484	761050	4725	2454	1144
2020-04-17	6592484	762340	4725	2480	1113
2020-04-18	6592484	763490	4725	2499	1068
2020-04-19	6592484	764612	4725	2519	1037
2020-04-20	6592484	765773	4725	2546	1016
2020-04-21	6592484	766888	4725	2569	981
2020-04-22	6592484	767923	4725	2584	923
2020-04-23	6592484	768917	4725	2600	882
2020-04-24	6592484	769855	4725	2619	864
2020-04-25	6592484	770664	4725	2633	833
2020-04-26	6592484	771443	4725	2646	806
2020-04-27	6592484	772206	4725	2660	785
2020-04-28	6592484	772985	4725	2675	764
2020-04-29	6592484	773706	4725	2687	736
2020-04-30	6592484	774403	4725	2705	712
2020-05-01	6592484	775046	4725	2714	678
2020-05-02	6592484	775606	4725	2723	639
2020-05-03	6592484	776150	4725	2734	626
2020-05-04	6592484	776742	4725	2746	615
2020-05-05	6592484	777267	4725	2749	574
2020-05-06	6592484	777807	4725	2756	548
2020-05-07	6592484	778321	4725	2766	527
2020-05-08	6592484	778834	4725	2773	495
2020-05-09	6592484	779299	4725	2778	473
2020-05-10	6592484	779746	4725	2782	455
2020-05-11	6592484	780222	4725	2790	449
2020-05-12	6592484	780669	4725	2792	407
2020-05-13	6592484	781090	4725	2796	391
2020-05-14	6592484	781478	4725	2805	365
2020-05-15	6592484	781845	4725	2808	348
2020-05-16	6592484	782169	4725	2816	333
2020-05-17	6592484	782507	4725	2820	327
2020-05-18	6592484	782877	4725	2824	322
2020-05-19	6592484	783223	4725	2825	288
2020-05-20	6592484	783555	4725	2827	278
2020-05-21	6592484	783853	4725	2829	257
2020-05-22	6592484	784181	4725	2833	246
2020-05-23	6592484	784473	4725	2837	231
2020-05-24	6592484	784757	4725	2844	230
2020-05-25	6592484	785076	4725	2845	220
2020-05-26	6592484	785389	4725	2849	197
2020-05-27	6592484	785672	4725	2853	183
2020-05-28	6592484	785934	4725	2854	175
2020-05-29	6592484	786198	4725	2857	165
2020-05-30	6592484	786445	4725	2860	156
2020-05-31	6592484	786687	4725	2863	158
2020-06-01	6592484	786933	4725	2868	156
2020-06-02	6592484	787201	4725	2869	151
2020-06-03	6592484	787460	4725	2874	137
2020-06-04	6592484	787704	4725	2880	135
2020-06-05	6592484	787931	4725	2883	132
2020-06-06	6592484	788125	4725	2885	130
2020-06-07	6592484	788319	4725	2888	129
2020-06-08	6592484	788513	4725	2888	127
2020-06-09	6592484	788687	4725	2890	120
2020-06-10	6592484	788845	4725	2892	117
2020-06-11	6592484	789007	4725	2893	113
2020-06-12	6592484	789160	4725	2896	110
2020-06-13	6592484	789294	4725	2898	108
2020-06-14	6592484	789427	4725	2898	107
2020-06-15	6592484	789563	4725	2899	106
2020-06-16	6592484	789699	4725	2901	97
2020-06-17	6592484	789827	4725	2901	88
2020-06-18	6592484	789956	4725	2902	81
2020-06-19	6592484	790081	4725	2902	74
