"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	16367	13
2020-02-28	0	126	0	17626	14
2020-02-29	0	191	0	18885	15
2020-03-01	0	263	0	21403	17
2020-03-02	0	346	0	21403	16
2020-03-03	0	436	0	23921	18
2020-03-04	0	538	0	27698	21
2020-03-05	0	649	0	30216	21
2020-03-06	0	778	0	35252	24
2020-03-07	0	915	0	39029	26
2020-03-08	0	1071	0	45324	32
2020-03-09	0	1252	0	54137	37
2020-03-10	0	1456	0	66727	45
2020-03-11	0	1696	0	78058	52
2020-03-12	0	1979	0	107015	72
2020-03-13	0	2331	0	123382	82
2020-03-14	0	2722	0	149821	101
2020-03-15	0	3161	0	185073	123
2020-03-16	0	3733	0	226620	153
2020-03-17	0	4389	0	270685	182
2020-03-18	0	5173	0	341189	233
2020-03-19	0	6166	0	425542	293
2020-03-20	0	7331	0	531298	365
2020-03-21	0	8576	0	635795	435
2020-03-22	0	9922	0	730220	486
2020-03-23	0	11596	0	854861	575
2020-03-24	0	13522	0	994610	654
2020-03-25	0	15665	0	1146949	754
2020-03-26	0	18006	0	1289216	840
2020-03-27	0	20606	0	1436519	923
2020-03-28	0	23145	0	1567455	987
2020-03-29	0	25637	0	1683283	1038
2020-03-30	0	28275	0	1845694	1122
2020-03-31	0	30841	0	1985443	1187
2020-04-01	0	33309	0	2082386	1205
2020-04-02	0	35755	0	2205768	1250
2020-04-03	0	38207	0	2302711	1277
2020-04-04	0	40448	0	2385805	1282
2020-04-05	0	42639	0	2481489	1306
2020-04-06	0	44950	0	2558288	1313
2020-04-07	0	47121	0	2633828	1315
2020-04-08	0	49152	0	2706850	1286
2020-04-09	0	51008	0	2772318	1283
2020-04-10	0	52775	0	2835268	1290
2020-04-11	0	54355	0	2873038	1260
2020-04-12	0	55879	0	2915844	1241
2020-04-13	0	57394	0	2972499	1225
2020-04-14	0	58923	0	3020341	1203
2020-04-15	0	60366	0	3051816	1178
2020-04-16	0	61698	0	3089586	1144
2020-04-17	0	62988	0	3122320	1113
2020-04-18	0	64138	0	3146241	1068
2020-04-19	0	65260	0	3171421	1037
2020-04-20	0	66421	0	3205414	1016
2020-04-21	0	67536	0	3234371	981
2020-04-22	0	68571	0	3253256	923
2020-04-23	0	69565	0	3273400	882
2020-04-24	0	70503	0	3297321	864
2020-04-25	0	71312	0	3314947	833
2020-04-26	0	72091	0	3331314	806
2020-04-27	0	72854	0	3348940	785
2020-04-28	0	73633	0	3367825	764
