"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	19214	13
2020-02-28	0	126	0	20692	14
2020-02-29	0	191	0	22170	15
2020-03-01	0	263	0	25126	17
2020-03-02	0	346	0	25126	16
2020-03-03	0	436	0	28082	18
2020-03-04	0	538	0	32516	21
2020-03-05	0	649	0	35472	21
2020-03-06	0	778	0	41384	24
2020-03-07	0	915	0	45818	26
2020-03-08	0	1071	0	53208	32
2020-03-09	0	1252	0	63554	37
2020-03-10	0	1456	0	78334	45
2020-03-11	0	1696	0	91636	52
2020-03-12	0	1979	0	125630	72
2020-03-13	0	2331	0	144844	82
2020-03-14	0	2722	0	175882	101
2020-03-15	0	3161	0	217266	123
2020-03-16	0	3733	0	266040	153
2020-03-17	0	4389	0	317770	182
2020-03-18	0	5173	0	400538	233
2020-03-19	0	6166	0	499564	293
2020-03-20	0	7331	0	623716	365
2020-03-21	0	8576	0	746390	435
2020-03-22	0	9922	0	857240	486
2020-03-23	0	11596	0	1003562	575
2020-03-24	0	13522	0	1167620	654
2020-03-25	0	15665	0	1346458	754
2020-03-26	0	18006	0	1513472	840
2020-03-27	0	20606	0	1686398	923
2020-03-28	0	23145	0	1840110	987
2020-03-29	0	25637	0	1976086	1038
2020-03-30	0	28275	0	2166748	1122
2020-03-31	0	30841	0	2330806	1187
2020-04-01	0	33309	0	2444612	1205
2020-04-02	0	35755	0	2589456	1250
2020-04-03	0	38207	0	2703262	1277
2020-04-04	0	40448	0	2800810	1282
2020-04-05	0	42639	0	2913138	1306
2020-04-06	0	44950	0	3003296	1313
2020-04-07	0	47121	0	3091976	1315
2020-04-08	0	49152	0	3177700	1286
2020-04-09	0	51008	0	3254556	1283
2020-04-10	0	52775	0	3328456	1290
2020-04-11	0	54355	0	3372796	1260
2020-04-12	0	55879	0	3423048	1241
2020-04-13	0	57394	0	3489558	1225
2020-04-14	0	58923	0	3545722	1203
2020-04-15	0	60366	0	3582672	1178
2020-04-16	0	61698	0	3627012	1144
2020-04-17	0	62988	0	3665440	1113
2020-04-18	0	64138	0	3693522	1068
2020-04-19	0	65260	0	3723082	1037
2020-04-20	0	66421	0	3762988	1016
2020-04-21	0	67536	0	3796982	981
2020-04-22	0	68571	0	3819152	923
2020-04-23	0	69565	0	3842800	882
2020-04-24	0	70503	0	3870882	864
2020-04-25	0	71312	0	3891574	833
2020-04-26	0	72091	0	3910788	806
2020-04-27	0	72854	0	3931480	785
2020-04-28	0	73633	0	3953650	764
2020-04-29	0	74354	0	3971386	736
2020-04-30	0	75051	0	3997990	712
2020-05-01	0	75694	0	4011292	678
2020-05-02	0	76254	0	4024594	639
2020-05-03	0	76798	0	4040852	626
2020-05-04	0	77390	0	4058588	615
2020-05-05	0	77915	0	4063022	574
2020-05-06	0	78455	0	4073368	548
2020-05-07	0	78969	0	4088148	527
2020-05-08	0	79482	0	4098494	495
2020-05-09	0	79947	0	4105884	473
2020-05-10	0	80394	0	4111796	455
2020-05-11	0	80870	0	4123620	449
2020-05-12	0	81317	0	4126576	407
2020-05-13	0	81738	0	4132488	391
2020-05-14	0	82126	0	4145790	365
