"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	13143	13
2020-02-28	0	126	0	14154	14
2020-02-29	0	191	0	15165	15
2020-03-01	0	263	0	17187	17
2020-03-02	0	346	0	17187	16
2020-03-03	0	436	0	19209	18
2020-03-04	0	538	0	22242	21
2020-03-05	0	649	0	24264	21
2020-03-06	0	778	0	28308	24
2020-03-07	0	915	0	31341	26
2020-03-08	0	1071	0	36396	32
2020-03-09	0	1252	0	43473	37
2020-03-10	0	1456	0	53583	45
2020-03-11	0	1696	0	62682	52
2020-03-12	0	1979	0	85935	72
2020-03-13	0	2331	0	99078	82
2020-03-14	0	2722	0	120309	101
2020-03-15	0	3161	0	148617	123
2020-03-16	0	3733	0	181980	153
2020-03-17	0	4389	0	217365	182
2020-03-18	0	5173	0	273981	233
2020-03-19	0	6166	0	341718	293
2020-03-20	0	7331	0	426642	365
2020-03-21	0	8576	0	510555	435
2020-03-22	0	9922	0	586380	486
2020-03-23	0	11596	0	686469	575
2020-03-24	0	13522	0	798690	654
2020-03-25	0	15665	0	921021	754
2020-03-26	0	18006	0	1035264	840
2020-03-27	0	20606	0	1153551	923
2020-03-28	0	23145	0	1258695	987
2020-03-29	0	25637	0	1351707	1038
2020-03-30	0	28275	0	1482126	1122
2020-03-31	0	30841	0	1594347	1187
2020-04-01	0	33309	0	1672194	1205
2020-04-02	0	35755	0	1771272	1250
2020-04-03	0	38207	0	1849119	1277
2020-04-04	0	40448	0	1915845	1282
2020-04-05	0	42639	0	1992681	1306
2020-04-06	0	44950	0	2054352	1313
2020-04-07	0	47121	0	2115012	1315
2020-04-08	0	49152	0	2173650	1286
2020-04-09	0	51008	0	2226222	1283
2020-04-10	0	52775	0	2276772	1290
2020-04-11	0	54355	0	2307102	1260
2020-04-12	0	55879	0	2341476	1241
2020-04-13	0	57394	0	2386971	1225
2020-04-14	0	58923	0	2425389	1203
2020-04-15	0	60366	0	2450664	1178
2020-04-16	0	61698	0	2480994	1144
2020-04-17	0	62988	0	2507280	1113
2020-04-18	0	64138	0	2526489	1068
2020-04-19	0	65260	0	2546709	1037
2020-04-20	0	66421	0	2574006	1016
2020-04-21	0	67536	0	2597259	981
2020-04-22	0	68571	0	2612424	923
2020-04-23	0	69565	0	2628600	882
2020-04-24	0	70503	0	2647809	864
2020-04-25	0	71312	0	2661963	833
2020-04-26	0	72091	0	2675106	806
