"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	9048	13
2020-02-28	0	126	0	9744	14
2020-02-29	0	191	0	10440	15
2020-03-01	0	263	0	11832	17
2020-03-02	0	346	0	11832	16
2020-03-03	0	436	0	13224	18
2020-03-04	0	538	0	15312	21
2020-03-05	0	649	0	16704	21
2020-03-06	0	778	0	19488	24
2020-03-07	0	915	0	21576	26
2020-03-08	0	1071	0	25056	32
2020-03-09	0	1252	0	29928	37
2020-03-10	0	1456	0	36888	45
2020-03-11	0	1696	0	43152	52
2020-03-12	0	1979	0	59160	72
2020-03-13	0	2331	0	68208	82
2020-03-14	0	2722	0	82824	101
2020-03-15	0	3161	0	102312	123
2020-03-16	0	3733	0	125280	153
2020-03-17	0	4389	0	149640	182
2020-03-18	0	5173	0	188616	233
2020-03-19	0	6166	0	235248	293
2020-03-20	0	7331	0	293712	365
2020-03-21	0	8576	0	351480	435
2020-03-22	0	9922	0	403680	486
2020-03-23	0	11596	0	472584	575
2020-03-24	0	13522	0	549840	654
2020-03-25	0	15665	0	634056	754
2020-03-26	0	18006	0	712704	840
2020-03-27	0	20606	0	794136	923
2020-03-28	0	23145	0	866520	987
2020-03-29	0	25637	0	930552	1038
2020-03-30	0	28275	0	1020336	1122
2020-03-31	0	30841	0	1097592	1187
2020-04-01	0	33309	0	1151184	1205
2020-04-02	0	35755	0	1219392	1250
2020-04-03	0	38207	0	1272984	1277
2020-04-04	0	40448	0	1318920	1282
2020-04-05	0	42639	0	1371816	1306
2020-04-06	0	44950	0	1414272	1313
2020-04-07	0	47121	0	1456032	1315
2020-04-08	0	49152	0	1496400	1286
2020-04-09	0	51008	0	1532592	1283
2020-04-10	0	52775	0	1567392	1290
2020-04-11	0	54355	0	1588272	1260
2020-04-12	0	55879	0	1611936	1241
2020-04-13	0	57394	0	1643256	1225
2020-04-14	0	58923	0	1669704	1203
2020-04-15	0	60366	0	1687104	1178
2020-04-16	0	61698	0	1707984	1144
2020-04-17	0	62988	0	1726080	1113
2020-04-18	0	64138	0	1739304	1068
2020-04-19	0	65260	0	1753224	1037
2020-04-20	0	66421	0	1772016	1016
2020-04-21	0	67536	0	1788024	981
2020-04-22	0	68571	0	1798464	923
2020-04-23	0	69565	0	1809600	882
2020-04-24	0	70503	0	1822824	864
2020-04-25	0	71312	0	1832568	833
2020-04-26	0	72091	0	1841616	806
2020-04-27	0	72854	0	1851360	785
2020-04-28	0	73633	0	1861800	764
2020-04-29	0	74354	0	1870152	736
2020-04-30	0	75051	0	1882680	712
2020-05-01	0	75694	0	1888944	678
2020-05-02	0	76254	0	1895208	639
2020-05-03	0	76798	0	1902864	626
2020-05-04	0	77390	0	1911216	615
