"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	12532	13
2020-02-28	0	126	0	13496	14
2020-02-29	0	191	0	14460	15
2020-03-01	0	263	0	16388	17
2020-03-02	0	346	0	16388	16
2020-03-03	0	436	0	18316	18
2020-03-04	0	538	0	21208	21
2020-03-05	0	649	0	23136	21
2020-03-06	0	778	0	26992	24
2020-03-07	0	915	0	29884	26
2020-03-08	0	1071	0	34704	32
2020-03-09	0	1252	0	41452	37
2020-03-10	0	1456	0	51092	45
2020-03-11	0	1696	0	59768	52
2020-03-12	0	1979	0	81940	72
2020-03-13	0	2331	0	94472	82
2020-03-14	0	2722	0	114716	101
2020-03-15	0	3161	0	141708	123
2020-03-16	0	3733	0	173520	153
2020-03-17	0	4389	0	207260	182
2020-03-18	0	5173	0	261244	233
2020-03-19	0	6166	0	325832	293
2020-03-20	0	7331	0	406808	365
2020-03-21	0	8576	0	486820	435
2020-03-22	0	9922	0	559120	486
2020-03-23	0	11596	0	654556	575
2020-03-24	0	13522	0	761560	654
2020-03-25	0	15665	0	878204	754
2020-03-26	0	18006	0	987136	840
2020-03-27	0	20606	0	1099924	923
2020-03-28	0	23145	0	1200180	987
2020-03-29	0	25637	0	1288868	1038
2020-03-30	0	28275	0	1413224	1122
2020-03-31	0	30841	0	1520228	1187
2020-04-01	0	33309	0	1594456	1205
2020-04-02	0	35755	0	1688928	1250
2020-04-03	0	38207	0	1763156	1277
2020-04-04	0	40448	0	1826780	1282
2020-04-05	0	42639	0	1900044	1306
2020-04-06	0	44950	0	1958848	1313
2020-04-07	0	47121	0	2016688	1315
2020-04-08	0	49152	0	2072600	1286
2020-04-09	0	51008	0	2122728	1283
2020-04-10	0	52775	0	2170928	1290
2020-04-11	0	54355	0	2199848	1260
2020-04-12	0	55879	0	2232624	1241
2020-04-13	0	57394	0	2276004	1225
2020-04-14	0	58923	0	2312636	1203
2020-04-15	0	60366	0	2336736	1178
2020-04-16	0	61698	0	2365656	1144
2020-04-17	0	62988	0	2390720	1113
2020-04-18	0	64138	0	2409036	1068
2020-04-19	0	65260	0	2428316	1037
2020-04-20	0	66421	0	2454344	1016
2020-04-21	0	67536	0	2476516	981
2020-04-22	0	68571	0	2490976	923
2020-04-23	0	69565	0	2506400	882
2020-04-24	0	70503	0	2524716	864
2020-04-25	0	71312	0	2538212	833
2020-04-26	0	72091	0	2550744	806
2020-04-27	0	72854	0	2564240	785
2020-04-28	0	73633	0	2578700	764
2020-04-29	0	74354	0	2590268	736
2020-04-30	0	75051	0	2607620	712
2020-05-01	0	75694	0	2616296	678
2020-05-02	0	76254	0	2624972	639
2020-05-03	0	76798	0	2635576	626
2020-05-04	0	77390	0	2647144	615
2020-05-05	0	77915	0	2650036	574
