"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	6373051	464203	4339	13	13
2020-02-28	6373051	464268	4339	14	14
2020-02-29	6373051	464333	4339	15	15
2020-03-01	6373051	464405	4339	17	17
2020-03-02	6373051	464488	4339	17	16
2020-03-03	6373051	464578	4339	19	18
2020-03-04	6373051	464679	4339	22	21
2020-03-05	6373051	464789	4339	24	21
2020-03-06	6373051	464917	4339	28	24
2020-03-07	6373051	465053	4339	31	26
2020-03-08	6373051	465208	4339	36	32
2020-03-09	6373051	465388	4339	43	37
2020-03-10	6373051	465591	4339	53	45
2020-03-11	6373051	465830	4339	62	52
2020-03-12	6373051	466112	4339	85	72
2020-03-13	6373051	466463	4339	98	82
2020-03-14	6373051	466853	4339	119	101
2020-03-15	6373051	467291	4339	147	124
2020-03-16	6373051	467862	4339	180	154
2020-03-17	6373051	468517	4339	215	183
2020-03-18	6373051	469300	4339	271	234
2020-03-19	6373051	470292	4339	338	294
2020-03-20	6373051	471456	4339	422	366
2020-03-21	6373051	472700	4339	505	436
2020-03-22	6373051	474045	4339	580	487
2020-03-23	6373051	475718	4339	679	575
2020-03-24	6373051	477643	4339	790	654
2020-03-25	6373051	479785	4339	911	754
2020-03-26	6373051	482125	4339	1024	840
2020-03-27	6373051	484724	4339	1141	924
2020-03-28	6373051	487262	4339	1245	988
2020-03-29	6373051	489753	4339	1337	1039
2020-03-30	6373051	492390	4339	1466	1123
2020-03-31	6373051	494955	4339	1577	1188
2020-04-01	6373051	497422	4339	1654	1206
2020-04-02	6373051	499867	4339	1752	1251
2020-04-03	6373051	502318	4339	1829	1277
2020-04-04	6373051	504558	4339	1895	1282
2020-04-05	6373051	506748	4339	1971	1306
2020-04-06	6373051	509058	4339	2032	1313
2020-04-07	6373051	511228	4339	2092	1315
2020-04-08	6373051	513258	4339	2150	1286
2020-04-09	6373051	515113	4339	2202	1283
2020-04-10	6373051	516879	4339	2252	1290
2020-04-11	6373051	518458	4339	2282	1260
2020-04-12	6373051	519981	4339	2316	1241
2020-04-13	6373051	521495	4339	2361	1224
2020-04-14	6373051	523023	4339	2399	1202
2020-04-15	6373051	524465	4339	2424	1177
2020-04-16	6373051	525795	4339	2454	1143
2020-04-17	6373051	527083	4339	2480	1112
2020-04-18	6373051	528231	4339	2499	1067
2020-04-19	6373051	529351	4339	2519	1036
2020-04-20	6373051	530510	4339	2546	1015
2020-04-21	6373051	531623	4339	2569	980
2020-04-22	6373051	532656	4339	2584	922
2020-04-23	6373051	533648	4339	2600	881
2020-04-24	6373051	534584	4339	2619	864
2020-04-25	6373051	535391	4339	2633	833
2020-04-26	6373051	536168	4339	2646	806
2020-04-27	6373051	536930	4339	2660	785
2020-04-28	6373051	537708	4339	2675	764
2020-04-29	6373051	538428	4339	2687	736
2020-04-30	6373051	539124	4339	2705	712
2020-05-01	6373051	539766	4339	2714	678
2020-05-02	6373051	540326	4339	2723	639
2020-05-03	6373051	540870	4339	2734	626
2020-05-04	6373051	541462	4339	2746	615
2020-05-05	6373051	541987	4339	2749	574
2020-05-06	6373051	542527	4339	2756	548
2020-05-07	6373051	543041	4339	2766	527
2020-05-08	6373051	543554	4339	2773	495
2020-05-09	6373051	544019	4339	2778	473
2020-05-10	6373051	544466	4339	2782	455
2020-05-11	6373051	544942	4339	2790	449
2020-05-12	6373051	545389	4339	2792	407
2020-05-13	6373051	545810	4339	2796	391
2020-05-14	6373051	546198	4339	2805	365
2020-05-15	6373051	546565	4339	2808	348
2020-05-16	6373051	546889	4339	2816	333
2020-05-17	6373051	547227	4339	2820	327
2020-05-18	6373051	547597	4339	2824	322
