"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	6565782	621353	4726	13	13
2020-02-28	6565782	621418	4726	14	14
2020-02-29	6565782	621483	4726	15	15
2020-03-01	6565782	621555	4726	17	17
2020-03-02	6565782	621638	4726	17	16
2020-03-03	6565782	621728	4726	19	18
2020-03-04	6565782	621830	4726	22	21
2020-03-05	6565782	621941	4726	24	21
2020-03-06	6565782	622070	4726	28	24
2020-03-07	6565782	622207	4726	31	26
2020-03-08	6565782	622363	4726	36	32
2020-03-09	6565782	622544	4726	43	37
2020-03-10	6565782	622748	4726	53	45
2020-03-11	6565782	622988	4726	62	52
2020-03-12	6565782	623271	4726	85	72
2020-03-13	6565782	623623	4726	98	82
2020-03-14	6565782	624014	4726	119	101
2020-03-15	6565782	624453	4726	147	124
2020-03-16	6565782	625025	4726	180	154
2020-03-17	6565782	625681	4726	215	183
2020-03-18	6565782	626465	4726	271	234
2020-03-19	6565782	627458	4726	338	294
2020-03-20	6565782	628623	4726	422	366
2020-03-21	6565782	629868	4726	505	436
2020-03-22	6565782	631214	4726	580	487
2020-03-23	6565782	632888	4726	679	575
2020-03-24	6565782	634814	4726	790	654
2020-03-25	6565782	636957	4726	911	754
2020-03-26	6565782	639298	4726	1024	840
2020-03-27	6565782	641898	4726	1141	923
2020-03-28	6565782	644437	4726	1245	987
2020-03-29	6565782	646929	4726	1337	1038
2020-03-30	6565782	649567	4726	1466	1122
2020-03-31	6565782	652133	4726	1577	1187
2020-04-01	6565782	654601	4726	1654	1205
2020-04-02	6565782	657047	4726	1752	1250
2020-04-03	6565782	659499	4726	1829	1277
2020-04-04	6565782	661740	4726	1895	1282
2020-04-05	6565782	663931	4726	1971	1306
2020-04-06	6565782	666242	4726	2032	1313
2020-04-07	6565782	668413	4726	2092	1315
2020-04-08	6565782	670444	4726	2150	1286
2020-04-09	6565782	672300	4726	2202	1283
2020-04-10	6565782	674067	4726	2252	1290
2020-04-11	6565782	675647	4726	2282	1260
2020-04-12	6565782	677171	4726	2316	1241
2020-04-13	6565782	678686	4726	2361	1224
2020-04-14	6565782	680215	4726	2399	1202
2020-04-15	6565782	681658	4726	2424	1177
2020-04-16	6565782	682989	4726	2454	1143
2020-04-17	6565782	684278	4726	2480	1112
2020-04-18	6565782	685427	4726	2499	1067
2020-04-19	6565782	686548	4726	2519	1036
2020-04-20	6565782	687708	4726	2546	1015
2020-04-21	6565782	688822	4726	2569	980
2020-04-22	6565782	689856	4726	2584	922
2020-04-23	6565782	690849	4726	2600	881
2020-04-24	6565782	691786	4726	2619	865
2020-04-25	6565782	692594	4726	2633	833
2020-04-26	6565782	693372	4726	2646	806
2020-04-27	6565782	694135	4726	2660	785
2020-04-28	6565782	694914	4726	2675	764
2020-04-29	6565782	695635	4726	2687	736
2020-04-30	6565782	696332	4726	2705	712
2020-05-01	6565782	696975	4726	2714	678
2020-05-02	6565782	697535	4726	2723	639
2020-05-03	6565782	698079	4726	2734	626
2020-05-04	6565782	698671	4726	2746	615
2020-05-05	6565782	699196	4726	2749	574
2020-05-06	6565782	699736	4726	2756	548
2020-05-07	6565782	700250	4726	2766	527
2020-05-08	6565782	700763	4726	2773	495
2020-05-09	6565782	701228	4726	2778	473
2020-05-10	6565782	701675	4726	2782	455
2020-05-11	6565782	702151	4726	2790	449
2020-05-12	6565782	702598	4726	2792	407
2020-05-13	6565782	703019	4726	2796	391
2020-05-14	6565782	703407	4726	2805	365
2020-05-15	6565782	703774	4726	2808	348
2020-05-16	6565782	704098	4726	2816	333
2020-05-17	6565782	704436	4726	2820	327
2020-05-18	6565782	704806	4726	2824	322
2020-05-19	6565782	705152	4726	2825	288
2020-05-20	6565782	705484	4726	2827	278
2020-05-21	6565782	705782	4726	2829	257
2020-05-22	6565782	706110	4726	2833	246
2020-05-23	6565782	706402	4726	2837	231
2020-05-24	6565782	706686	4726	2844	230
2020-05-25	6565782	707005	4726	2845	220
2020-05-26	6565782	707318	4726	2849	197
2020-05-27	6565782	707601	4726	2853	183
2020-05-28	6565782	707863	4726	2854	175
