"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-01-13	6315681	972286	4224	0	None
2020-01-14	6315681	972286	4224	0	None
2020-01-15	6315681	972286	4224	0	None
2020-01-16	6315681	972286	4224	0	None
2020-01-17	6315681	972286	4224	0	None
2020-01-18	6315681	972286	4224	0	None
2020-01-19	6315681	972286	4224	0	None
2020-01-20	6315681	972286	4224	0	None
2020-01-21	6315681	972286	4224	0	None
2020-01-22	6315681	972286	4224	0	None
2020-01-23	6315681	972286	4224	0	None
2020-01-24	6315681	972286	4224	0	None
2020-01-25	6315681	972286	4224	0	None
2020-01-26	6315681	972286	4224	0	None
2020-01-27	6315681	972286	4224	0	None
2020-01-28	6315681	972286	4224	0	None
2020-01-29	6315681	972286	4224	0	None
2020-01-30	6315681	972286	4224	0	None
2020-01-31	6315681	972286	4224	0	None
2020-02-01	6315681	972286	4224	0	None
2020-02-02	6315681	972286	4224	0	None
2020-02-03	6315681	972286	4224	0	None
2020-02-04	6315681	972286	4224	0	None
2020-02-05	6315681	972286	4224	0	None
2020-02-06	6315681	972286	4224	0	None
2020-02-07	6315681	972286	4224	0	None
2020-02-08	6315681	972286	4224	0	None
2020-02-09	6315681	972286	4224	0	None
2020-02-10	6315681	972286	4224	0	None
2020-02-11	6315681	972286	4224	0	None
2020-02-12	6315681	972286	4224	0	None
2020-02-13	6315681	972286	4224	0	None
2020-02-14	6315681	972286	4224	0	None
2020-02-15	6315681	972286	4224	0	None
2020-02-16	6315681	972286	4224	0	None
2020-02-17	6315681	972286	4224	0	None
2020-02-18	6315681	972286	4224	0	None
2020-02-19	6315681	972286	4224	0	None
2020-02-20	6315681	972286	4224	0	None
2020-02-21	6315681	972286	4224	0	None
2020-02-22	6315681	972286	4224	0	None
2020-02-23	6315681	972286	4224	0	None
2020-02-24	6315681	972286	4224	0	None
2020-02-25	6315681	972286	4224	0	None
2020-02-26	6315681	972286	4224	0	None
2020-02-27	6315681	427822	4224	13	13
2020-02-28	6315681	427887	4224	14	14
2020-02-29	6315681	427952	4224	15	15
2020-03-01	6315681	428024	4224	17	17
2020-03-02	6315681	428107	4224	17	16
2020-03-03	6315681	428197	4224	19	18
2020-03-04	6315681	428299	4224	22	21
2020-03-05	6315681	428410	4224	24	21
2020-03-06	6315681	428539	4224	28	24
2020-03-07	6315681	428676	4224	31	26
2020-03-08	6315681	428832	4224	36	32
2020-03-09	6315681	429013	4224	44	38
2020-03-10	6315681	429217	4224	55	47
2020-03-11	6315681	429457	4224	64	54
2020-03-12	6315681	429740	4224	87	74
2020-03-13	6315681	430092	4224	100	84
2020-03-14	6315681	430483	4224	121	103
2020-03-15	6315681	430922	4224	150	127
2020-03-16	6315681	431494	4224	183	157
2020-03-17	6315681	432150	4224	218	185
2020-03-18	6315681	432934	4224	274	236
2020-03-19	6315681	433927	4224	342	296
2020-03-20	6315681	435093	4224	425	367
2020-03-21	6315681	436338	4224	509	437
2020-03-22	6315681	437685	4224	584	488
2020-03-23	6315681	439359	4224	685	578
2020-03-24	6315681	441286	4224	797	657
2020-03-25	6315681	443431	4224	918	757
2020-03-26	6315681	445773	4224	1033	844
2020-03-27	6315681	448375	4224	1150	928
2020-03-28	6315681	450916	4224	1254	992
2020-03-29	6315681	453410	4224	1347	1041
2020-03-30	6315681	456050	4224	1476	1125
2020-03-31	6315681	458617	4224	1588	1191
2020-04-01	6315681	461088	4224	1664	1207
2020-04-02	6315681	463536	4224	1762	1250
2020-04-03	6315681	465990	4224	1839	1277
2020-04-04	6315681	468233	4224	1906	1283
2020-04-05	6315681	470427	4224	1985	1310
2020-04-06	6315681	472741	4224	2047	1317
2020-04-07	6315681	474914	4224	2109	1319
2020-04-08	6315681	476948	4224	2167	1288
2020-04-09	6315681	478806	4224	2220	1285
2020-04-10	6315681	480575	4224	2271	1293
2020-04-11	6315681	482157	4224	2301	1261
2020-04-12	6315681	483683	4224	2335	1242
2020-04-13	6315681	485201	4224	2380	1226
2020-04-14	6315681	486731	4224	2417	1203
2020-04-15	6315681	488174	4224	2442	1178
2020-04-16	6315681	489507	4224	2472	1145
2020-04-17	6315681	490798	4224	2498	1113
2020-04-18	6315681	491948	4224	2517	1068
2020-04-19	6315681	493073	4224	2537	1038
2020-04-20	6315681	494236	4224	2564	1017
2020-04-21	6315681	495352	4224	2587	981
2020-04-22	6315681	496388	4224	2602	923
2020-04-23	6315681	497382	4224	2618	882
2020-04-24	6315681	498319	4224	2637	866
2020-04-25	6315681	499127	4224	2651	834
2020-04-26	6315681	499906	4224	2664	806
2020-04-27	6315681	500670	4224	2678	785
2020-04-28	6315681	501451	4224	2694	764
2020-04-29	6315681	502173	4224	2706	736
2020-04-30	6315681	502870	4224	2725	713
2020-05-01	6315681	503513	4224	2734	678
2020-05-02	6315681	504073	4224	2745	641
2020-05-03	6315681	504617	4224	2756	627
2020-05-04	6315681	505210	4224	2768	617
2020-05-05	6315681	505736	4224	2771	575
2020-05-06	6315681	506276	4224	2778	549
2020-05-07	6315681	506790	4224	2788	527
2020-05-08	6315681	507303	4224	2796	496
2020-05-09	6315681	507768	4224	2801	474
2020-05-10	6315681	508215	4224	2805	455
2020-05-11	6315681	508691	4224	2813	449
2020-05-12	6315681	509138	4224	2815	407
2020-05-13	6315681	509560	4224	2819	391
2020-05-14	6315681	509948	4224	2828	365
2020-05-15	6315681	510315	4224	2832	349
2020-05-16	6315681	510639	4224	2840	334
2020-05-17	6315681	510977	4224	2844	327
2020-05-18	6315681	511347	4224	2848	322
2020-05-19	6315681	511693	4224	2850	289
2020-05-20	6315681	512025	4224	2852	278
2020-05-21	6315681	512323	4224	2854	257
2020-05-22	6315681	512651	4224	2858	246
2020-05-23	6315681	512943	4224	2862	231
2020-05-24	6315681	513227	4224	2869	230
2020-05-25	6315681	513546	4224	2870	220
2020-05-26	6315681	513859	4224	2874	197
2020-05-27	6315681	514142	4224	2878	183
2020-05-28	6315681	514404	4224	2879	175
2020-05-29	6315681	514668	4224	2882	165
2020-05-30	6315681	514915	4224	2885	156
2020-05-31	6315681	515157	4224	2888	158
2020-06-01	6315681	515403	4224	2893	156
2020-06-02	6315681	515671	4224	2894	151
2020-06-03	6315681	515931	4224	2899	137
2020-06-04	6315681	516176	4224	2905	135
2020-06-05	6315681	516404	4224	2908	132
2020-06-06	6315681	516598	4224	2910	130
2020-06-07	6315681	516792	4224	2913	129
2020-06-08	6315681	516986	4224	2913	127
2020-06-09	6315681	517160	4224	2915	120
2020-06-10	6315681	517318	4224	2917	117
2020-06-11	6315681	517480	4224	2918	113
2020-06-12	6315681	517633	4224	2921	110
2020-06-13	6315681	517767	4224	2923	108
2020-06-14	6315681	517900	4224	2923	107
2020-06-15	6315681	518036	4224	2924	106
2020-06-16	6315681	518172	4224	2926	97
2020-06-17	6315681	518300	4224	2926	88
2020-06-18	6315681	518429	4224	2927	81
2020-06-19	6315681	518554	4224	2927	74
2020-06-20	6315681	518660	4224	2929	74
2020-06-21	6315681	518767	4224	2929	70
2020-06-22	6315681	518877	4224	2932	72
2020-06-23	6315681	518988	4224	2933	65
2020-06-24	6315681	519098	4224	2934	61
2020-06-25	6315681	519215	4224	2935	60
2020-06-26	6315681	519328	4224	2935	54
2020-06-27	6315681	519420	4224	2935	49
2020-06-28	6315681	519516	4224	2935	45
2020-06-29	6315681	519621	4224	2935	45
2020-06-30	6315681	519712	4224	2937	45
2020-07-01	6315681	519801	4224	2937	41
2020-07-02	6315681	519883	4224	2940	43
2020-07-03	6315681	519965	4224	2940	40
2020-07-04	6315681	520037	4224	2941	41
2020-07-05	6315681	520112	4224	2941	39
2020-07-06	6315681	520191	4224	2941	38
2020-07-07	6315681	520272	4224	2942	36
2020-07-08	6315681	520351	4224	2944	33
2020-07-09	6315681	520430	4224	2945	33
2020-07-10	6315681	520519	4224	2946	34
2020-07-11	6315681	520600	4224	2946	32
2020-07-12	6315681	520681	4224	2947	33
2020-07-13	6315681	520769	4224	2947	32
2020-07-14	6315681	520858	4224	2947	29
2020-07-15	6315681	520940	4224	2948	29
2020-07-16	6315681	521018	4224	2949	28
2020-07-17	6315681	521094	4224	2949	28
2020-07-18	6315681	521177	4224	2949	27
2020-07-19	6315681	521263	4224	2950	28
2020-07-20	6315681	521352	4224	2951	28
2020-07-21	6315681	521441	4224	2954	30
2020-07-22	6315681	521519	4224	2955	30
2020-07-23	6315681	521604	4224	2956	27
