"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	9945	13
2020-02-28	0	126	0	10710	14
2020-02-29	0	191	0	11475	15
2020-03-01	0	263	0	13005	17
2020-03-02	0	346	0	13005	16
2020-03-03	0	436	0	14535	18
2020-03-04	0	538	0	16830	21
2020-03-05	0	649	0	18360	21
2020-03-06	0	778	0	21420	24
2020-03-07	0	915	0	23715	26
2020-03-08	0	1071	0	27540	32
2020-03-09	0	1252	0	32895	37
2020-03-10	0	1456	0	40545	45
2020-03-11	0	1696	0	47430	52
2020-03-12	0	1979	0	65025	72
2020-03-13	0	2331	0	74970	82
2020-03-14	0	2722	0	91035	101
2020-03-15	0	3161	0	112455	123
2020-03-16	0	3733	0	137700	153
2020-03-17	0	4389	0	164475	182
2020-03-18	0	5173	0	207315	233
2020-03-19	0	6166	0	258570	293
2020-03-20	0	7331	0	322830	365
2020-03-21	0	8576	0	386325	435
2020-03-22	0	9922	0	443700	486
2020-03-23	0	11596	0	519435	575
2020-03-24	0	13522	0	604350	654
2020-03-25	0	15665	0	696915	754
2020-03-26	0	18006	0	783360	840
2020-03-27	0	20606	0	872865	923
2020-03-28	0	23145	0	952425	987
2020-03-29	0	25637	0	1022805	1038
2020-03-30	0	28275	0	1121490	1122
2020-03-31	0	30841	0	1206405	1187
2020-04-01	0	33309	0	1265310	1205
2020-04-02	0	35755	0	1340280	1250
2020-04-03	0	38207	0	1399185	1277
2020-04-04	0	40448	0	1449675	1282
2020-04-05	0	42639	0	1507815	1306
2020-04-06	0	44950	0	1554480	1313
2020-04-07	0	47121	0	1600380	1315
2020-04-08	0	49152	0	1644750	1286
2020-04-09	0	51008	0	1684530	1283
2020-04-10	0	52775	0	1722780	1290
2020-04-11	0	54355	0	1745730	1260
2020-04-12	0	55879	0	1771740	1241
2020-04-13	0	57394	0	1806165	1225
2020-04-14	0	58923	0	1835235	1203
2020-04-15	0	60366	0	1854360	1178
2020-04-16	0	61698	0	1877310	1144
2020-04-17	0	62988	0	1897200	1113
2020-04-18	0	64138	0	1911735	1068
2020-04-19	0	65260	0	1927035	1037
2020-04-20	0	66421	0	1947690	1016
2020-04-21	0	67536	0	1965285	981
2020-04-22	0	68571	0	1976760	923
2020-04-23	0	69565	0	1989000	882
2020-04-24	0	70503	0	2003535	864
2020-04-25	0	71312	0	2014245	833
2020-04-26	0	72091	0	2024190	806
2020-04-27	0	72854	0	2034900	785
2020-04-28	0	73633	0	2046375	764
2020-04-29	0	74354	0	2055555	736
2020-04-30	0	75051	0	2069325	712
2020-05-01	0	75694	0	2076210	678
2020-05-02	0	76254	0	2083095	639
2020-05-03	0	76798	0	2091510	626
2020-05-04	0	77390	0	2100690	615
2020-05-05	0	77915	0	2102985	574
2020-05-06	0	78455	0	2108340	548
2020-05-07	0	78969	0	2115990	527
2020-05-08	0	79482	0	2121345	495
2020-05-09	0	79947	0	2125170	473
2020-05-10	0	80394	0	2128230	455
2020-05-11	0	80870	0	2134350	449
2020-05-12	0	81317	0	2135880	407
2020-05-13	0	81738	0	2138940	391
2020-05-14	0	82126	0	2145825	365
2020-05-15	0	82493	0	2148120	348
2020-05-16	0	82817	0	2154240	333
2020-05-17	0	83155	0	2157300	327
2020-05-18	0	83525	0	2160360	322
2020-05-19	0	83871	0	2161125	288
2020-05-20	0	84203	0	2162655	278
2020-05-21	0	84501	0	2164185	257
2020-05-22	0	84829	0	2167245	246
2020-05-23	0	85121	0	2170305	231
2020-05-24	0	85405	0	2175660	230
2020-05-25	0	85724	0	2176425	220
2020-05-26	0	86037	0	2179485	197
2020-05-27	0	86320	0	2182545	183
2020-05-28	0	86582	0	2183310	175
2020-05-29	0	86846	0	2185605	165
2020-05-30	0	87093	0	2187900	156
2020-05-31	0	87335	0	2190195	158
2020-06-01	0	87581	0	2194020	156
2020-06-02	0	87849	0	2194785	151
2020-06-03	0	88108	0	2198610	137
2020-06-04	0	88352	0	2203200	135
2020-06-05	0	88579	0	2205495	132
2020-06-06	0	88773	0	2207025	130
2020-06-07	0	88967	0	2209320	129
2020-06-08	0	89161	0	2209320	127
2020-06-09	0	89335	0	2210850	120
2020-06-10	0	89493	0	2212380	117
2020-06-11	0	89655	0	2213145	113
2020-06-12	0	89808	0	2215440	110
2020-06-13	0	89942	0	2216970	108
2020-06-14	0	90075	0	2216970	107
2020-06-15	0	90211	0	2217735	106
2020-06-16	0	90347	0	2219265	97
2020-06-17	0	90475	0	2219265	88
2020-06-18	0	90604	0	2220030	81
2020-06-19	0	90729	0	2220030	74
2020-06-20	0	90835	0	2221560	74
2020-06-21	0	90942	0	2221560	70
2020-06-22	0	91052	0	2223855	72
2020-06-23	0	91163	0	2224620	65
2020-06-24	0	91273	0	2225385	61
2020-06-25	0	91390	0	2225385	59
2020-06-26	0	91503	0	2225385	53
2020-06-27	0	91595	0	2225385	49
2020-06-28	0	91691	0	2225385	45
2020-06-29	0	91796	0	2225385	45
2020-06-30	0	91887	0	2226915	45
2020-07-01	0	91976	0	2226915	41
2020-07-02	0	92058	0	2229210	43
2020-07-03	0	92140	0	2229210	40
2020-07-04	0	92212	0	2229975	41
2020-07-05	0	92287	0	2229975	39
2020-07-06	0	92366	0	2229975	38
2020-07-07	0	92447	0	2230740	36
2020-07-08	0	92526	0	2232270	33
2020-07-09	0	92605	0	2233035	33
2020-07-10	0	92694	0	2233800	34
2020-07-11	0	92775	0	2233800	32
2020-07-12	0	92856	0	2234565	33
2020-07-13	0	92944	0	2234565	32
2020-07-14	0	93033	0	2234565	29
2020-07-15	0	93115	0	2235330	29
2020-07-16	0	93193	0	2236095	28
2020-07-17	0	93269	0	2236095	28
2020-07-18	0	93352	0	2236095	27
2020-07-19	0	93438	0	2236860	28
2020-07-20	0	93527	0	2237625	28
2020-07-21	0	93615	0	2239155	28
2020-07-22	0	93692	0	2239920	28
2020-07-23	0	93776	0	2240685	26
2020-07-24	0	93858	0	2241450	25
2020-07-25	0	93943	0	2242215	22
2020-07-26	0	94030	0	2244510	23
2020-07-27	0	94125	0	2246805	26
2020-07-28	0	94223	0	2246805	26
2020-07-29	0	94312	0	2246805	25
2020-07-30	0	94405	0	2249100	27
2020-07-31	0	94502	0	2252160	30
2020-08-01	0	94600	0	2253690	31
2020-08-02	0	94708	0	2255220	32
2020-08-03	0	94826	0	2257515	35
2020-08-04	0	94937	0	2259810	37
2020-08-05	0	95043	0	2261340	36
2020-08-06	0	95148	0	2263635	39
2020-08-07	0	95260	0	2264400	39
2020-08-08	0	95379	0	2265165	40
2020-08-09	0	95511	0	2269755	45
2020-08-10	0	95653	0	2272815	43
2020-08-11	0	95814	0	2275110	45
2020-08-12	0	95977	0	2278170	45
2020-08-13	0	96140	0	2281230	43
2020-08-14	0	96298	0	2285820	48
2020-08-15	0	96452	0	2286585	46
2020-08-16	0	96615	0	2289645	47
2020-08-17	0	96795	0	2295765	55
2020-08-18	0	96970	0	2297295	51
2020-08-19	0	97148	0	2299590	50
2020-08-20	0	97335	0	2304180	52
2020-08-21	0	97516	0	2308005	55
2020-08-22	0	97677	0	2308005	51
2020-08-23	0	97839	0	2311830	53
2020-08-24	0	98005	0	2313360	53
2020-08-25	0	98178	0	2315655	48
2020-08-26	0	98341	0	2315655	46
2020-08-27	0	98489	0	2317185	45
2020-08-28	0	98639	0	2318715	43
2020-08-29	0	98772	0	2321010	44
2020-08-30	0	98907	0	2323305	49
2020-08-31	0	99053	0	2324070	48
2020-09-01	0	99198	0	2325600	44
2020-09-02	0	99349	0	2327130	43
2020-09-03	0	99495	0	2329425	44
2020-09-04	0	99648	0	2332485	48
2020-09-05	0	99801	0	2333250	44
2020-09-06	0	99972	0	2336310	48
2020-09-07	0	100164	0	2338605	49
2020-09-08	0	100370	0	2340900	48
2020-09-09	0	100596	0	2343960	49
2020-09-10	0	100816	0	2347785	52
2020-09-11	0	101056	0	2352375	57
2020-09-12	0	101293	0	2356965	61
2020-09-13	0	101543	0	2360025	63
2020-09-14	0	101834	0	2368440	74
2020-09-15	0	102133	0	2371500	74
2020-09-16	0	102459	0	2372265	69
2020-09-17	0	102803	0	2376090	70
2020-09-18	0	103185	0	2381445	73
2020-09-19	0	103585	0	2392155	86
2020-09-20	0	104005	0	2402100	97
2020-09-21	0	104477	0	2412045	106
2020-09-22	0	104979	0	2420460	113
2020-09-23	0	105524	0	2430405	122
2020-09-24	0	106118	0	2438820	129
2020-09-25	0	106740	0	2452590	143
2020-09-26	0	107357	0	2462535	148
2020-09-27	0	108007	0	2476305	159
2020-09-28	0	108712	0	2487780	166
2020-09-29	0	109454	0	2505375	176
2020-09-30	0	110213	0	2516850	177
2020-10-01	0	111000	0	2526795	181
2020-10-02	0	111809	0	2537505	181
2020-10-03	0	112640	0	2552040	191
2020-10-04	0	113511	0	2568105	202
2020-10-05	0	114487	0	2589525	217
2020-10-06	0	115508	0	2615535	239
2020-10-07	0	116552	0	2638485	252
2020-10-08	0	117624	0	2655315	258
2020-10-09	0	118772	0	2676735	274
2020-10-10	0	119902	0	2697390	273
2020-10-11	0	121090	0	2711925	279
2020-10-12	0	122425	0	2743290	302
2020-10-13	0	123857	0	2770830	321
2020-10-14	0	125283	0	2797605	341
2020-10-15	0	126736	0	2826675	359
2020-10-16	0	128238	0	2868750	396
2020-10-17	0	129731	0	2891700	391
2020-10-18	0	131259	0	2923065	414
2020-10-19	0	132939	0	2968965	452
2020-10-20	0	134677	0	3007215	478
2020-10-21	0	136449	0	3043935	493
2020-10-22	0	138293	0	3076830	506
2020-10-23	0	140218	0	3117375	520
2020-10-24	0	142075	0	3145680	524
2020-10-25	0	144004	0	3181635	540
2020-10-26	0	146093	0	3227535	567
2020-10-27	0	148191	0	3265020	578
2020-10-28	0	150266	0	3304035	596
2020-10-29	0	152312	0	3339225	607
2020-10-30	0	154378	0	3371355	614
2020-10-31	0	156365	0	3408075	623
2020-11-01	0	158374	0	3440970	632
2020-11-02	0	160592	0	3486870	658
2020-11-03	0	162757	0	3511350	653
2020-11-04	0	164855	0	3541950	658
2020-11-05	0	166882	0	3568725	650
2020-11-06	0	168833	0	3595500	647
2020-11-07	0	170634	0	3625335	639
