"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	13871	13
2020-02-28	0	126	0	14938	14
2020-02-29	0	191	0	16005	15
2020-03-01	0	263	0	18139	17
2020-03-02	0	346	0	18139	16
2020-03-03	0	436	0	20273	18
2020-03-04	0	538	0	23474	21
2020-03-05	0	649	0	25608	21
2020-03-06	0	778	0	29876	24
2020-03-07	0	915	0	33077	26
2020-03-08	0	1071	0	38412	32
2020-03-09	0	1252	0	45881	37
2020-03-10	0	1456	0	56551	45
2020-03-11	0	1696	0	66154	52
2020-03-12	0	1979	0	90695	72
2020-03-13	0	2331	0	104566	82
2020-03-14	0	2722	0	126973	101
2020-03-15	0	3161	0	156849	123
2020-03-16	0	3733	0	192060	153
2020-03-17	0	4389	0	229405	182
2020-03-18	0	5173	0	289157	233
2020-03-19	0	6166	0	360646	293
2020-03-20	0	7331	0	450274	365
2020-03-21	0	8576	0	538835	435
2020-03-22	0	9922	0	618860	486
2020-03-23	0	11596	0	724493	575
2020-03-24	0	13522	0	842930	654
2020-03-25	0	15665	0	972037	754
2020-03-26	0	18006	0	1092608	840
2020-03-27	0	20606	0	1217447	923
2020-03-28	0	23145	0	1328415	987
2020-03-29	0	25637	0	1426579	1038
2020-03-30	0	28275	0	1564222	1122
2020-03-31	0	30841	0	1682659	1187
2020-04-01	0	33309	0	1764818	1205
2020-04-02	0	35755	0	1869384	1250
2020-04-03	0	38207	0	1951543	1277
2020-04-04	0	40448	0	2021965	1282
2020-04-05	0	42639	0	2103057	1306
2020-04-06	0	44950	0	2168144	1313
2020-04-07	0	47121	0	2232164	1315
2020-04-08	0	49152	0	2294050	1286
2020-04-09	0	51008	0	2349534	1283
2020-04-10	0	52775	0	2402884	1290
2020-04-11	0	54355	0	2434894	1260
2020-04-12	0	55879	0	2471172	1241
2020-04-13	0	57394	0	2519187	1225
2020-04-14	0	58923	0	2559733	1203
2020-04-15	0	60366	0	2586408	1178
2020-04-16	0	61698	0	2618418	1144
2020-04-17	0	62988	0	2646160	1113
2020-04-18	0	64138	0	2666433	1068
2020-04-19	0	65260	0	2687773	1037
2020-04-20	0	66421	0	2716582	1016
2020-04-21	0	67536	0	2741123	981
2020-04-22	0	68571	0	2757128	923
2020-04-23	0	69565	0	2774200	882
2020-04-24	0	70503	0	2794473	864
2020-04-25	0	71312	0	2809411	833
2020-04-26	0	72091	0	2823282	806
2020-04-27	0	72854	0	2838220	785
2020-04-28	0	73633	0	2854225	764
2020-04-29	0	74354	0	2867029	736
2020-04-30	0	75051	0	2886235	712
2020-05-01	0	75694	0	2895838	678
2020-05-02	0	76254	0	2905441	639
2020-05-03	0	76798	0	2917178	626
2020-05-04	0	77390	0	2929982	615
2020-05-05	0	77915	0	2933183	574
2020-05-06	0	78455	0	2940652	548
2020-05-07	0	78969	0	2951322	527
2020-05-08	0	79482	0	2958791	495
2020-05-09	0	79947	0	2964126	473
2020-05-10	0	80394	0	2968394	455
2020-05-11	0	80870	0	2976930	449
2020-05-12	0	81317	0	2979064	407
2020-05-13	0	81738	0	2983332	391
2020-05-14	0	82126	0	2992935	365
2020-05-15	0	82493	0	2996136	348
2020-05-16	0	82817	0	3004672	333
2020-05-17	0	83155	0	3008940	327
2020-05-18	0	83525	0	3013208	322
2020-05-19	0	83871	0	3014275	288
2020-05-20	0	84203	0	3016409	278
2020-05-21	0	84501	0	3018543	257
2020-05-22	0	84829	0	3022811	246
2020-05-23	0	85121	0	3027079	231
2020-05-24	0	85405	0	3034548	230
2020-05-25	0	85724	0	3035615	220
2020-05-26	0	86037	0	3039883	197
2020-05-27	0	86320	0	3044151	183
2020-05-28	0	86582	0	3045218	175
2020-05-29	0	86846	0	3048419	165
2020-05-30	0	87093	0	3051620	156
2020-05-31	0	87335	0	3054821	158
2020-06-01	0	87581	0	3060156	156
2020-06-02	0	87849	0	3061223	151
2020-06-03	0	88108	0	3066558	137
2020-06-04	0	88352	0	3072960	135
2020-06-05	0	88579	0	3076161	132
2020-06-06	0	88773	0	3078295	130
2020-06-07	0	88967	0	3081496	129
2020-06-08	0	89161	0	3081496	127
2020-06-09	0	89335	0	3083630	120
2020-06-10	0	89493	0	3085764	117
2020-06-11	0	89655	0	3086831	113
2020-06-12	0	89808	0	3090032	110
2020-06-13	0	89942	0	3092166	108
2020-06-14	0	90075	0	3092166	107
2020-06-15	0	90211	0	3093233	106
2020-06-16	0	90347	0	3095367	97
2020-06-17	0	90475	0	3095367	88
2020-06-18	0	90604	0	3096434	81
2020-06-19	0	90729	0	3096434	74
2020-06-20	0	90835	0	3098568	74
2020-06-21	0	90942	0	3098568	70
2020-06-22	0	91052	0	3101769	72
2020-06-23	0	91163	0	3102836	65
2020-06-24	0	91273	0	3103903	61
2020-06-25	0	91390	0	3103903	59
2020-06-26	0	91503	0	3103903	53
2020-06-27	0	91595	0	3103903	49
2020-06-28	0	91691	0	3103903	45
2020-06-29	0	91796	0	3103903	45
2020-06-30	0	91887	0	3106037	45
2020-07-01	0	91976	0	3106037	41
2020-07-02	0	92058	0	3109238	43
2020-07-03	0	92140	0	3109238	40
2020-07-04	0	92212	0	3110305	41
2020-07-05	0	92287	0	3110305	39
2020-07-06	0	92366	0	3110305	38
2020-07-07	0	92447	0	3111372	36
2020-07-08	0	92526	0	3113506	33
2020-07-09	0	92605	0	3114573	33
2020-07-10	0	92694	0	3115640	34
2020-07-11	0	92775	0	3115640	32
2020-07-12	0	92856	0	3116707	33
2020-07-13	0	92944	0	3116707	32
2020-07-14	0	93033	0	3116707	29
2020-07-15	0	93115	0	3117774	29
2020-07-16	0	93193	0	3118841	28
2020-07-17	0	93269	0	3118841	28
2020-07-18	0	93352	0	3118841	27
2020-07-19	0	93438	0	3119908	28
2020-07-20	0	93527	0	3120975	28
2020-07-21	0	93615	0	3123109	28
2020-07-22	0	93692	0	3124176	28
2020-07-23	0	93776	0	3125243	26
2020-07-24	0	93858	0	3126310	25
2020-07-25	0	93943	0	3127377	22
2020-07-26	0	94030	0	3130578	23
2020-07-27	0	94125	0	3133779	26
2020-07-28	0	94223	0	3133779	26
2020-07-29	0	94312	0	3133779	25
2020-07-30	0	94405	0	3136980	27
2020-07-31	0	94502	0	3141248	30
2020-08-01	0	94600	0	3143382	31
2020-08-02	0	94708	0	3145516	32
2020-08-03	0	94826	0	3148717	35
2020-08-04	0	94937	0	3151918	37
2020-08-05	0	95043	0	3154052	36
2020-08-06	0	95148	0	3157253	39
2020-08-07	0	95260	0	3158320	39
2020-08-08	0	95379	0	3159387	40
2020-08-09	0	95511	0	3165789	45
2020-08-10	0	95653	0	3170057	43
2020-08-11	0	95814	0	3173258	45
2020-08-12	0	95977	0	3177526	45
2020-08-13	0	96140	0	3181794	43
2020-08-14	0	96298	0	3188196	48
2020-08-15	0	96452	0	3189263	46
2020-08-16	0	96615	0	3193531	47
2020-08-17	0	96795	0	3202067	55
2020-08-18	0	96970	0	3204201	51
2020-08-19	0	97148	0	3207402	50
2020-08-20	0	97335	0	3213804	52
2020-08-21	0	97516	0	3219139	55
2020-08-22	0	97677	0	3219139	51
2020-08-23	0	97839	0	3224474	53
2020-08-24	0	98005	0	3226608	53
2020-08-25	0	98178	0	3229809	48
2020-08-26	0	98341	0	3229809	46
2020-08-27	0	98489	0	3231943	45
2020-08-28	0	98639	0	3234077	43
2020-08-29	0	98772	0	3237278	44
2020-08-30	0	98907	0	3240479	49
2020-08-31	0	99053	0	3241546	48
2020-09-01	0	99198	0	3243680	44
2020-09-02	0	99349	0	3245814	43
2020-09-03	0	99495	0	3249015	44
2020-09-04	0	99648	0	3253283	48
2020-09-05	0	99801	0	3254350	44
2020-09-06	0	99972	0	3258618	48
2020-09-07	0	100164	0	3261819	49
2020-09-08	0	100370	0	3265020	48
2020-09-09	0	100596	0	3269288	49
2020-09-10	0	100816	0	3274623	52
2020-09-11	0	101056	0	3281025	57
2020-09-12	0	101293	0	3287427	61
2020-09-13	0	101543	0	3291695	63
2020-09-14	0	101834	0	3303432	74
2020-09-15	0	102133	0	3307700	74
2020-09-16	0	102459	0	3308767	69
2020-09-17	0	102803	0	3314102	70
2020-09-18	0	103185	0	3321571	73
2020-09-19	0	103585	0	3336509	86
2020-09-20	0	104005	0	3350380	97
2020-09-21	0	104477	0	3364251	106
2020-09-22	0	104979	0	3375988	113
2020-09-23	0	105524	0	3389859	122
2020-09-24	0	106118	0	3401596	129
2020-09-25	0	106740	0	3420802	143
2020-09-26	0	107357	0	3434673	148
2020-09-27	0	108007	0	3453879	159
2020-09-28	0	108712	0	3469884	166
2020-09-29	0	109454	0	3494425	176
2020-09-30	0	110213	0	3510430	177
2020-10-01	0	111000	0	3524301	181
2020-10-02	0	111809	0	3539239	181
2020-10-03	0	112640	0	3559512	191
2020-10-04	0	113511	0	3581919	202
2020-10-05	0	114487	0	3611795	217
2020-10-06	0	115508	0	3648073	239
2020-10-07	0	116552	0	3680083	252
2020-10-08	0	117624	0	3703557	258
2020-10-09	0	118772	0	3733433	274
2020-10-10	0	119902	0	3762242	273
2020-10-11	0	121090	0	3782515	279
2020-10-12	0	122425	0	3826262	302
2020-10-13	0	123857	0	3864674	321
2020-10-14	0	125283	0	3902019	341
2020-10-15	0	126736	0	3942565	359
2020-10-16	0	128238	0	4001250	396
2020-10-17	0	129731	0	4033260	391
2020-10-18	0	131259	0	4077007	414
2020-10-19	0	132939	0	4141027	452
2020-10-20	0	134677	0	4194377	478
2020-10-21	0	136449	0	4245593	493
2020-10-22	0	138293	0	4291474	506
2020-10-23	0	140218	0	4348025	520
2020-10-24	0	142075	0	4387504	524
2020-10-25	0	144004	0	4437653	540
2020-10-26	0	146093	0	4501673	567
2020-10-27	0	148191	0	4553956	578
2020-10-28	0	150266	0	4608373	596
2020-10-29	0	152312	0	4657455	607
2020-10-30	0	154378	0	4702269	614
2020-10-31	0	156365	0	4753485	623
2020-11-01	0	158374	0	4799366	632
2020-11-02	0	160592	0	4863386	658
2020-11-03	0	162757	0	4897530	653
2020-11-04	0	164855	0	4940210	658
2020-11-05	0	166882	0	4977555	650
2020-11-06	0	168833	0	5014900	647
2020-11-07	0	170634	0	5056513	639
2020-11-08	0	172415	0	5103461	644
2020-11-09	0	174341	0	5147208	645
2020-11-10	0	176204	0	5186687	648
2020-11-11	0	178021	0	5225099	643
2020-11-12	0	179786	0	5268846	648
2020-11-13	0	181532	0	5301923	650
2020-11-14	0	183144	0	5325397	617
2020-11-15	0	184751	0	5361675	621
2020-11-16	0	186505	0	5400087	617
2020-11-17	0	188230	0	5431030	604
2020-11-18	0	189897	0	5464107	588
2020-11-19	0	191503	0	5505720	590
2020-11-20	0	193019	0	5536663	581
2020-11-21	0	194438	0	5559070	567
2020-11-22	0	195891	0	5585745	562
2020-11-23	0	197474	0	5613487	564
2020-11-24	0	199010	0	5650832	557
2020-11-25	0	200475	0	5694579	563
2020-11-26	0	201946	0	5726589	558
2020-11-27	0	203409	0	5744728	541
2020-11-28	0	204772	0	5767135	535
2020-11-29	0	206140	0	5787408	520
2020-11-30	0	207593	0	5815150	517
