"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	14716	13
2020-02-28	0	126	0	15848	14
2020-02-29	0	191	0	16980	15
2020-03-01	0	263	0	19244	17
2020-03-02	0	346	0	19244	16
2020-03-03	0	436	0	21508	18
2020-03-04	0	538	0	24904	21
2020-03-05	0	649	0	27168	21
2020-03-06	0	778	0	31696	24
2020-03-07	0	915	0	35092	26
2020-03-08	0	1071	0	40752	32
2020-03-09	0	1252	0	48676	37
2020-03-10	0	1456	0	59996	45
2020-03-11	0	1696	0	70184	52
2020-03-12	0	1979	0	96220	72
2020-03-13	0	2331	0	110936	82
2020-03-14	0	2722	0	134708	101
2020-03-15	0	3161	0	166404	123
2020-03-16	0	3733	0	203760	153
2020-03-17	0	4389	0	243380	182
2020-03-18	0	5173	0	306772	233
2020-03-19	0	6166	0	382616	293
2020-03-20	0	7331	0	477704	365
2020-03-21	0	8576	0	571660	435
2020-03-22	0	9922	0	656560	486
2020-03-23	0	11596	0	768628	575
2020-03-24	0	13522	0	894280	654
2020-03-25	0	15665	0	1031252	754
2020-03-26	0	18006	0	1159168	840
2020-03-27	0	20606	0	1291612	923
2020-03-28	0	23145	0	1409340	987
2020-03-29	0	25637	0	1513484	1038
2020-03-30	0	28275	0	1659512	1122
2020-03-31	0	30841	0	1785164	1187
2020-04-01	0	33309	0	1872328	1205
2020-04-02	0	35755	0	1983264	1250
2020-04-03	0	38207	0	2070428	1277
2020-04-04	0	40448	0	2145140	1282
2020-04-05	0	42639	0	2231172	1306
2020-04-06	0	44950	0	2300224	1313
2020-04-07	0	47121	0	2368144	1315
2020-04-08	0	49152	0	2433800	1286
2020-04-09	0	51008	0	2492664	1283
2020-04-10	0	52775	0	2549264	1290
2020-04-11	0	54355	0	2583224	1260
2020-04-12	0	55879	0	2621712	1241
2020-04-13	0	57394	0	2672652	1225
2020-04-14	0	58923	0	2715668	1203
2020-04-15	0	60366	0	2743968	1178
2020-04-16	0	61698	0	2777928	1144
2020-04-17	0	62988	0	2807360	1113
2020-04-18	0	64138	0	2828868	1068
2020-04-19	0	65260	0	2851508	1037
2020-04-20	0	66421	0	2882072	1016
2020-04-21	0	67536	0	2908108	981
2020-04-22	0	68571	0	2925088	923
2020-04-23	0	69565	0	2943200	882
2020-04-24	0	70503	0	2964708	864
2020-04-25	0	71312	0	2980556	833
2020-04-26	0	72091	0	2995272	806
2020-04-27	0	72854	0	3011120	785
2020-04-28	0	73633	0	3028100	764
2020-04-29	0	74354	0	3041684	736
2020-04-30	0	75051	0	3062060	712
2020-05-01	0	75694	0	3072248	678
2020-05-02	0	76254	0	3082436	639
2020-05-03	0	76798	0	3094888	626
2020-05-04	0	77390	0	3108472	615
2020-05-05	0	77915	0	3111868	574
2020-05-06	0	78455	0	3119792	548
2020-05-07	0	78969	0	3131112	527
2020-05-08	0	79482	0	3139036	495
2020-05-09	0	79947	0	3144696	473
2020-05-10	0	80394	0	3149224	455
2020-05-11	0	80870	0	3158280	449
2020-05-12	0	81317	0	3160544	407
2020-05-13	0	81738	0	3165072	391
2020-05-14	0	82126	0	3175260	365
2020-05-15	0	82493	0	3178656	348
2020-05-16	0	82817	0	3187712	333
2020-05-17	0	83155	0	3192240	327
2020-05-18	0	83525	0	3196768	322
2020-05-19	0	83871	0	3197900	288
2020-05-20	0	84203	0	3200164	278
2020-05-21	0	84501	0	3202428	257
2020-05-22	0	84829	0	3206956	246
2020-05-23	0	85121	0	3211484	231
2020-05-24	0	85405	0	3219408	230
2020-05-25	0	85724	0	3220540	220
2020-05-26	0	86037	0	3225068	197
2020-05-27	0	86320	0	3229596	183
2020-05-28	0	86582	0	3230728	175
2020-05-29	0	86846	0	3234124	165
2020-05-30	0	87093	0	3237520	156
2020-05-31	0	87335	0	3240916	158
2020-06-01	0	87581	0	3246576	156
2020-06-02	0	87849	0	3247708	151
2020-06-03	0	88108	0	3253368	137
2020-06-04	0	88352	0	3260160	135
2020-06-05	0	88579	0	3263556	132
2020-06-06	0	88773	0	3265820	130
2020-06-07	0	88967	0	3269216	129
2020-06-08	0	89161	0	3269216	127
2020-06-09	0	89335	0	3271480	120
2020-06-10	0	89493	0	3273744	117
2020-06-11	0	89655	0	3274876	113
2020-06-12	0	89808	0	3278272	110
2020-06-13	0	89942	0	3280536	108
2020-06-14	0	90075	0	3280536	107
2020-06-15	0	90211	0	3281668	106
2020-06-16	0	90347	0	3283932	97
2020-06-17	0	90475	0	3283932	88
2020-06-18	0	90604	0	3285064	81
2020-06-19	0	90729	0	3285064	74
2020-06-20	0	90835	0	3287328	74
2020-06-21	0	90942	0	3287328	70
2020-06-22	0	91052	0	3290724	72
2020-06-23	0	91163	0	3291856	65
2020-06-24	0	91273	0	3292988	61
2020-06-25	0	91390	0	3292988	59
2020-06-26	0	91503	0	3292988	53
2020-06-27	0	91595	0	3292988	49
2020-06-28	0	91691	0	3292988	45
2020-06-29	0	91796	0	3292988	45
2020-06-30	0	91887	0	3295252	45
2020-07-01	0	91976	0	3295252	41
2020-07-02	0	92058	0	3298648	43
2020-07-03	0	92140	0	3298648	40
2020-07-04	0	92212	0	3299780	41
2020-07-05	0	92287	0	3299780	39
2020-07-06	0	92366	0	3299780	38
2020-07-07	0	92447	0	3300912	36
2020-07-08	0	92526	0	3303176	33
2020-07-09	0	92605	0	3304308	33
2020-07-10	0	92694	0	3305440	34
2020-07-11	0	92775	0	3305440	32
2020-07-12	0	92856	0	3306572	33
2020-07-13	0	92944	0	3306572	32
2020-07-14	0	93033	0	3306572	29
2020-07-15	0	93115	0	3307704	29
2020-07-16	0	93193	0	3308836	28
2020-07-17	0	93269	0	3308836	28
2020-07-18	0	93352	0	3308836	27
2020-07-19	0	93438	0	3309968	28
2020-07-20	0	93527	0	3311100	28
2020-07-21	0	93615	0	3313364	28
2020-07-22	0	93692	0	3314496	28
2020-07-23	0	93776	0	3315628	26
2020-07-24	0	93858	0	3316760	25
2020-07-25	0	93943	0	3317892	22
2020-07-26	0	94030	0	3321288	23
2020-07-27	0	94125	0	3324684	26
2020-07-28	0	94223	0	3324684	26
2020-07-29	0	94312	0	3324684	25
2020-07-30	0	94405	0	3328080	27
2020-07-31	0	94502	0	3332608	30
2020-08-01	0	94600	0	3334872	31
2020-08-02	0	94708	0	3337136	32
2020-08-03	0	94826	0	3340532	35
2020-08-04	0	94937	0	3343928	37
2020-08-05	0	95043	0	3346192	36
2020-08-06	0	95148	0	3349588	39
2020-08-07	0	95260	0	3350720	39
2020-08-08	0	95379	0	3351852	40
2020-08-09	0	95511	0	3358644	45
2020-08-10	0	95653	0	3363172	43
2020-08-11	0	95814	0	3366568	45
2020-08-12	0	95977	0	3371096	45
2020-08-13	0	96140	0	3375624	43
2020-08-14	0	96298	0	3382416	48
2020-08-15	0	96452	0	3383548	46
2020-08-16	0	96615	0	3388076	47
2020-08-17	0	96795	0	3397132	55
2020-08-18	0	96970	0	3399396	51
2020-08-19	0	97148	0	3402792	50
2020-08-20	0	97335	0	3409584	52
2020-08-21	0	97516	0	3415244	55
2020-08-22	0	97677	0	3415244	51
2020-08-23	0	97839	0	3420904	53
2020-08-24	0	98005	0	3423168	53
2020-08-25	0	98178	0	3426564	48
2020-08-26	0	98341	0	3426564	46
2020-08-27	0	98489	0	3428828	45
2020-08-28	0	98639	0	3431092	43
2020-08-29	0	98772	0	3434488	44
2020-08-30	0	98907	0	3437884	49
2020-08-31	0	99053	0	3439016	48
2020-09-01	0	99198	0	3441280	44
2020-09-02	0	99349	0	3443544	43
2020-09-03	0	99495	0	3446940	44
2020-09-04	0	99648	0	3451468	48
2020-09-05	0	99801	0	3452600	44
2020-09-06	0	99972	0	3457128	48
2020-09-07	0	100164	0	3460524	49
2020-09-08	0	100370	0	3463920	48
2020-09-09	0	100596	0	3468448	49
2020-09-10	0	100816	0	3474108	52
2020-09-11	0	101056	0	3480900	57
2020-09-12	0	101293	0	3487692	61
2020-09-13	0	101543	0	3492220	63
2020-09-14	0	101834	0	3504672	74
2020-09-15	0	102133	0	3509200	74
2020-09-16	0	102459	0	3510332	69
2020-09-17	0	102803	0	3515992	70
2020-09-18	0	103185	0	3523916	73
2020-09-19	0	103585	0	3539764	86
2020-09-20	0	104005	0	3554480	97
2020-09-21	0	104477	0	3569196	106
2020-09-22	0	104979	0	3581648	113
2020-09-23	0	105524	0	3596364	122
2020-09-24	0	106118	0	3608816	129
2020-09-25	0	106740	0	3629192	143
2020-09-26	0	107357	0	3643908	148
2020-09-27	0	108007	0	3664284	159
2020-09-28	0	108712	0	3681264	166
2020-09-29	0	109454	0	3707300	176
2020-09-30	0	110213	0	3724280	177
2020-10-01	0	111000	0	3738996	181
2020-10-02	0	111809	0	3754844	181
2020-10-03	0	112640	0	3776352	191
2020-10-04	0	113511	0	3800124	202
2020-10-05	0	114487	0	3831820	217
2020-10-06	0	115508	0	3870308	239
2020-10-07	0	116552	0	3904268	252
2020-10-08	0	117624	0	3929172	258
2020-10-09	0	118772	0	3960868	274
2020-10-10	0	119902	0	3991432	273
2020-10-11	0	121090	0	4012940	279
2020-10-12	0	122425	0	4059352	302
2020-10-13	0	123857	0	4100104	321
2020-10-14	0	125283	0	4139724	341
2020-10-15	0	126736	0	4182740	359
2020-10-16	0	128238	0	4245000	396
2020-10-17	0	129731	0	4278960	391
2020-10-18	0	131259	0	4325372	414
2020-10-19	0	132939	0	4393292	452
