"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	6377315	467535	4343	13	13
2020-02-28	6377315	467600	4343	14	14
2020-02-29	6377315	467665	4343	15	15
2020-03-01	6377315	467737	4343	17	17
2020-03-02	6377315	467820	4343	17	16
2020-03-03	6377315	467910	4343	19	18
2020-03-04	6377315	468011	4343	22	21
2020-03-05	6377315	468121	4343	24	21
2020-03-06	6377315	468249	4343	28	24
2020-03-07	6377315	468385	4343	31	26
2020-03-08	6377315	468540	4343	36	32
2020-03-09	6377315	468720	4343	43	37
2020-03-10	6377315	468923	4343	53	45
2020-03-11	6377315	469162	4343	62	52
2020-03-12	6377315	469444	4343	85	72
2020-03-13	6377315	469795	4343	98	82
2020-03-14	6377315	470185	4343	119	101
2020-03-15	6377315	470623	4343	147	124
2020-03-16	6377315	471194	4343	180	154
2020-03-17	6377315	471849	4343	215	183
2020-03-18	6377315	472632	4343	271	234
2020-03-19	6377315	473624	4343	338	294
2020-03-20	6377315	474788	4343	421	366
2020-03-21	6377315	476032	4343	505	436
2020-03-22	6377315	477377	4343	580	487
2020-03-23	6377315	479050	4343	679	575
2020-03-24	6377315	480975	4343	790	654
2020-03-25	6377315	483117	4343	911	754
2020-03-26	6377315	485457	4343	1024	840
2020-03-27	6377315	488056	4343	1141	924
2020-03-28	6377315	490594	4343	1245	988
2020-03-29	6377315	493085	4343	1337	1039
2020-03-30	6377315	495722	4343	1466	1123
2020-03-31	6377315	498287	4343	1577	1188
2020-04-01	6377315	500754	4343	1654	1206
2020-04-02	6377315	503199	4343	1752	1251
2020-04-03	6377315	505650	4343	1829	1277
2020-04-04	6377315	507890	4343	1895	1282
2020-04-05	6377315	510080	4343	1971	1306
2020-04-06	6377315	512390	4343	2032	1313
2020-04-07	6377315	514560	4343	2092	1315
2020-04-08	6377315	516590	4343	2150	1286
2020-04-09	6377315	518445	4343	2202	1283
2020-04-10	6377315	520211	4343	2252	1290
2020-04-11	6377315	521790	4343	2282	1260
2020-04-12	6377315	523313	4343	2316	1241
2020-04-13	6377315	524827	4343	2361	1224
2020-04-14	6377315	526355	4343	2399	1202
2020-04-15	6377315	527797	4343	2424	1177
2020-04-16	6377315	529128	4343	2454	1143
2020-04-17	6377315	530417	4343	2480	1113
2020-04-18	6377315	531566	4343	2499	1068
