"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	6534672	563191	4671	13	13
2020-02-28	6534672	563256	4671	14	14
2020-02-29	6534672	563321	4671	15	15
2020-03-01	6534672	563393	4671	17	17
2020-03-02	6534672	563476	4671	17	16
2020-03-03	6534672	563566	4671	19	18
2020-03-04	6534672	563667	4671	22	21
2020-03-05	6534672	563777	4671	24	21
2020-03-06	6534672	563905	4671	28	24
2020-03-07	6534672	564041	4671	31	26
2020-03-08	6534672	564196	4671	36	32
2020-03-09	6534672	564376	4671	43	37
2020-03-10	6534672	564579	4671	53	45
2020-03-11	6534672	564818	4671	62	52
2020-03-12	6534672	565100	4671	85	72
2020-03-13	6534672	565451	4671	98	82
2020-03-14	6534672	565841	4671	119	101
2020-03-15	6534672	566279	4671	147	123
2020-03-16	6534672	566850	4671	180	153
2020-03-17	6534672	567505	4671	215	182
2020-03-18	6534672	568288	4671	271	233
2020-03-19	6534672	569280	4671	338	293
2020-03-20	6534672	570445	4671	421	364
2020-03-21	6534672	571689	4671	505	435
2020-03-22	6534672	573034	4671	580	487
2020-03-23	6534672	574707	4671	679	576
2020-03-24	6534672	576632	4671	790	655
2020-03-25	6534672	578774	4671	911	755
2020-03-26	6534672	581114	4671	1024	841
2020-03-27	6534672	583713	4671	1141	924
2020-03-28	6534672	586251	4671	1245	988
2020-03-29	6534672	588742	4671	1337	1037
2020-03-30	6534672	591379	4671	1466	1121
2020-03-31	6534672	593944	4671	1577	1186
2020-04-01	6534672	596411	4671	1654	1204
2020-04-02	6534672	598856	4671	1752	1249
2020-04-03	6534672	601307	4671	1829	1277
2020-04-04	6534672	603547	4671	1895	1282
2020-04-05	6534672	605737	4671	1971	1306
2020-04-06	6534672	608047	4671	2032	1313
2020-04-07	6534672	610217	4671	2092	1315
2020-04-08	6534672	612247	4671	2150	1286
2020-04-09	6534672	614102	4671	2202	1283
2020-04-10	6534672	615868	4671	2252	1290
2020-04-11	6534672	617447	4671	2282	1260
2020-04-12	6534672	618970	4671	2316	1241
2020-04-13	6534672	620484	4671	2361	1224
2020-04-14	6534672	622012	4671	2399	1202
2020-04-15	6534672	623454	4671	2424	1177
2020-04-16	6534672	624785	4671	2454	1143
2020-04-17	6534672	626074	4671	2480	1112
2020-04-18	6534672	627223	4671	2499	1067
2020-04-19	6534672	628344	4671	2519	1036
2020-04-20	6534672	629504	4671	2546	1015
2020-04-21	6534672	630618	4671	2569	980
2020-04-22	6534672	631652	4671	2584	922
2020-04-23	6534672	632645	4671	2600	881
2020-04-24	6534672	633582	4671	2619	865
2020-04-25	6534672	634390	4671	2633	833
2020-04-26	6534672	635168	4671	2646	806
2020-04-27	6534672	635930	4671	2660	785
2020-04-28	6534672	636708	4671	2675	764
2020-04-29	6534672	637428	4671	2687	736
2020-04-30	6534672	638124	4671	2705	712
2020-05-01	6534672	638766	4671	2714	678
2020-05-02	6534672	639326	4671	2723	639
2020-05-03	6534672	639870	4671	2734	626
2020-05-04	6534672	640462	4671	2746	615
2020-05-05	6534672	640987	4671	2749	574
2020-05-06	6534672	641527	4671	2756	548
2020-05-07	6534672	642041	4671	2766	527
2020-05-08	6534672	642554	4671	2773	495
2020-05-09	6534672	643019	4671	2778	473
2020-05-10	6534672	643466	4671	2782	455
2020-05-11	6534672	643942	4671	2790	449
2020-05-12	6534672	644389	4671	2792	407
2020-05-13	6534672	644810	4671	2796	391
2020-05-14	6534672	645198	4671	2805	365
2020-05-15	6534672	645565	4671	2808	348
2020-05-16	6534672	645889	4671	2816	333
2020-05-17	6534672	646227	4671	2820	327
2020-05-18	6534672	646597	4671	2824	322
2020-05-19	6534672	646943	4671	2825	288
2020-05-20	6534672	647275	4671	2827	278
2020-05-21	6534672	647573	4671	2829	257
2020-05-22	6534672	647901	4671	2833	246
2020-05-23	6534672	648193	4671	2837	231
2020-05-24	6534672	648477	4671	2844	230
2020-05-25	6534672	648796	4671	2845	220
2020-05-26	6534672	649109	4671	2849	197
2020-05-27	6534672	649392	4671	2853	183
2020-05-28	6534672	649654	4671	2854	175
2020-05-29	6534672	649918	4671	2857	165
2020-05-30	6534672	650165	4671	2860	156
2020-05-31	6534672	650407	4671	2863	158
2020-06-01	6534672	650653	4671	2868	156
2020-06-02	6534672	650921	4671	2869	151
2020-06-03	6534672	651180	4671	2874	137
2020-06-04	6534672	651424	4671	2880	135
2020-06-05	6534672	651651	4671	2883	132
2020-06-06	6534672	651845	4671	2885	130
2020-06-07	6534672	652039	4671	2888	129
2020-06-08	6534672	652233	4671	2888	127
2020-06-09	6534672	652407	4671	2890	120
2020-06-10	6534672	652565	4671	2892	117
2020-06-11	6534672	652727	4671	2893	113
2020-06-12	6534672	652880	4671	2896	110
2020-06-13	6534672	653014	4671	2898	108
2020-06-14	6534672	653147	4671	2898	107
2020-06-15	6534672	653283	4671	2899	106
2020-06-16	6534672	653419	4671	2901	97
2020-06-17	6534672	653547	4671	2901	88
2020-06-18	6534672	653676	4671	2902	81
2020-06-19	6534672	653801	4671	2902	74
2020-06-20	6534672	653907	4671	2904	74
2020-06-21	6534672	654014	4671	2904	70
2020-06-22	6534672	654124	4671	2907	72
2020-06-23	6534672	654235	4671	2908	65
2020-06-24	6534672	654345	4671	2909	61
2020-06-25	6534672	654462	4671	2909	59
2020-06-26	6534672	654575	4671	2909	53
2020-06-27	6534672	654667	4671	2909	49
2020-06-28	6534672	654763	4671	2909	45
2020-06-29	6534672	654868	4671	2909	45
2020-06-30	6534672	654959	4671	2911	45
2020-07-01	6534672	655048	4671	2911	41
2020-07-02	6534672	655130	4671	2914	43
2020-07-03	6534672	655212	4671	2914	40
2020-07-04	6534672	655284	4671	2915	41
2020-07-05	6534672	655359	4671	2915	39
2020-07-06	6534672	655438	4671	2915	38
2020-07-07	6534672	655519	4671	2916	36
2020-07-08	6534672	655598	4671	2918	33
2020-07-09	6534672	655677	4671	2919	33
2020-07-10	6534672	655766	4671	2920	34
2020-07-11	6534672	655847	4671	2920	32
2020-07-12	6534672	655928	4671	2921	33
2020-07-13	6534672	656016	4671	2921	32
2020-07-14	6534672	656105	4671	2921	29
2020-07-15	6534672	656187	4671	2922	29
2020-07-16	6534672	656265	4671	2923	28
2020-07-17	6534672	656341	4671	2923	28
2020-07-18	6534672	656424	4671	2923	27
2020-07-19	6534672	656510	4671	2924	28
2020-07-20	6534672	656599	4671	2925	28
2020-07-21	6534672	656687	4671	2927	28
2020-07-22	6534672	656764	4671	2928	28
2020-07-23	6534672	656848	4671	2929	26
2020-07-24	6534672	656930	4671	2930	25
2020-07-25	6534672	657015	4671	2931	22
2020-07-26	6534672	657102	4671	2934	23
2020-07-27	6534672	657197	4671	2937	26
2020-07-28	6534672	657295	4671	2937	26
2020-07-29	6534672	657384	4671	2937	25
2020-07-30	6534672	657477	4671	2940	27
2020-07-31	6534672	657574	4671	2944	30
2020-08-01	6534672	657672	4671	2946	31
2020-08-02	6534672	657780	4671	2948	32
2020-08-03	6534672	657898	4671	2951	35
2020-08-04	6534672	658009	4671	2954	37
2020-08-05	6534672	658115	4671	2956	36
2020-08-06	6534672	658220	4671	2959	39
2020-08-07	6534672	658332	4671	2960	39
2020-08-08	6534672	658451	4671	2961	40
2020-08-09	6534672	658583	4671	2967	45
2020-08-10	6534672	658725	4671	2971	43
2020-08-11	6534672	658886	4671	2974	45
2020-08-12	6534672	659049	4671	2978	45
2020-08-13	6534672	659212	4671	2982	43
2020-08-14	6534672	659370	4671	2988	48
2020-08-15	6534672	659524	4671	2989	46
2020-08-16	6534672	659687	4671	2993	47
