"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	23127	13
2020-02-28	0	126	0	24906	14
2020-02-29	0	191	0	26685	15
2020-03-01	0	263	0	30243	17
2020-03-02	0	346	0	30243	16
2020-03-03	0	436	0	33801	18
2020-03-04	0	538	0	39138	21
2020-03-05	0	649	0	42696	21
2020-03-06	0	778	0	49812	24
2020-03-07	0	915	0	55149	26
2020-03-08	0	1071	0	64044	32
2020-03-09	0	1252	0	76497	37
2020-03-10	0	1456	0	94287	45
2020-03-11	0	1696	0	110298	52
2020-03-12	0	1979	0	151215	72
2020-03-13	0	2331	0	174342	82
2020-03-14	0	2722	0	211701	101
2020-03-15	0	3161	0	261513	123
2020-03-16	0	3733	0	320220	153
2020-03-17	0	4389	0	382485	182
2020-03-18	0	5173	0	482109	233
2020-03-19	0	6166	0	601302	293
2020-03-20	0	7331	0	750738	365
2020-03-21	0	8576	0	898395	435
2020-03-22	0	9922	0	1031820	486
2020-03-23	0	11596	0	1207941	575
2020-03-24	0	13522	0	1405410	654
2020-03-25	0	15665	0	1620669	754
2020-03-26	0	18006	0	1821696	840
2020-03-27	0	20606	0	2029839	923
2020-03-28	0	23145	0	2214855	987
2020-03-29	0	25637	0	2378523	1038
2020-03-30	0	28275	0	2608014	1122
2020-03-31	0	30841	0	2805483	1187
2020-04-01	0	33309	0	2942466	1205
2020-04-02	0	35755	0	3116808	1250
2020-04-03	0	38207	0	3253791	1277
2020-04-04	0	40448	0	3371205	1282
2020-04-05	0	42639	0	3506409	1306
2020-04-06	0	44950	0	3614928	1313
2020-04-07	0	47121	0	3721668	1315
2020-04-08	0	49152	0	3824850	1286
2020-04-09	0	51008	0	3917358	1283
2020-04-10	0	52775	0	4006308	1290
2020-04-11	0	54355	0	4059678	1260
2020-04-12	0	55879	0	4120164	1241
2020-04-13	0	57394	0	4200219	1225
2020-04-14	0	58923	0	4267821	1203
2020-04-15	0	60366	0	4312296	1178
2020-04-16	0	61698	0	4365666	1144
2020-04-17	0	62988	0	4411920	1113
2020-04-18	0	64138	0	4445721	1068
2020-04-19	0	65260	0	4481301	1037
2020-04-20	0	66421	0	4529334	1016
2020-04-21	0	67536	0	4570251	981
2020-04-22	0	68571	0	4596936	923
2020-04-23	0	69565	0	4625400	882
2020-04-24	0	70503	0	4659201	864
2020-04-25	0	71312	0	4684107	833
2020-04-26	0	72091	0	4707234	806
2020-04-27	0	72854	0	4732140	785
2020-04-28	0	73633	0	4758825	764
2020-04-29	0	74354	0	4780173	736
2020-04-30	0	75051	0	4812195	712
2020-05-01	0	75694	0	4828206	678
2020-05-02	0	76254	0	4844217	639
2020-05-03	0	76798	0	4863786	626
2020-05-04	0	77390	0	4885134	615
2020-05-05	0	77915	0	4890471	574
2020-05-06	0	78455	0	4902924	548
2020-05-07	0	78969	0	4920714	527
2020-05-08	0	79482	0	4933167	495
2020-05-09	0	79947	0	4942062	473
2020-05-10	0	80394	0	4949178	455
2020-05-11	0	80870	0	4963410	449
2020-05-12	0	81317	0	4966968	407
2020-05-13	0	81738	0	4974084	391
2020-05-14	0	82126	0	4990095	365
2020-05-15	0	82493	0	4995432	348
2020-05-16	0	82817	0	5009664	333
2020-05-17	0	83155	0	5016780	327
2020-05-18	0	83525	0	5023896	322
2020-05-19	0	83871	0	5025675	288
2020-05-20	0	84203	0	5029233	278
2020-05-21	0	84501	0	5032791	257
2020-05-22	0	84829	0	5039907	246
2020-05-23	0	85121	0	5047023	231
2020-05-24	0	85405	0	5059476	230
2020-05-25	0	85724	0	5061255	220
2020-05-26	0	86037	0	5068371	197
2020-05-27	0	86320	0	5075487	183
2020-05-28	0	86582	0	5077266	175
2020-05-29	0	86846	0	5082603	165
2020-05-30	0	87093	0	5087940	156
2020-05-31	0	87335	0	5093277	158
2020-06-01	0	87581	0	5102172	156
2020-06-02	0	87849	0	5103951	151
2020-06-03	0	88108	0	5112846	137
2020-06-04	0	88352	0	5123520	135
2020-06-05	0	88579	0	5128857	132
2020-06-06	0	88773	0	5132415	130
2020-06-07	0	88967	0	5137752	129
2020-06-08	0	89161	0	5137752	127
2020-06-09	0	89335	0	5141310	120
2020-06-10	0	89493	0	5144868	117
2020-06-11	0	89655	0	5146647	113
2020-06-12	0	89808	0	5151984	110
2020-06-13	0	89942	0	5155542	108
2020-06-14	0	90075	0	5155542	107
2020-06-15	0	90211	0	5157321	106
2020-06-16	0	90347	0	5160879	97
2020-06-17	0	90475	0	5160879	88
2020-06-18	0	90604	0	5162658	81
2020-06-19	0	90729	0	5162658	74
2020-06-20	0	90835	0	5166216	74
2020-06-21	0	90942	0	5166216	70
2020-06-22	0	91052	0	5171553	72
2020-06-23	0	91163	0	5173332	65
2020-06-24	0	91273	0	5175111	61
2020-06-25	0	91390	0	5175111	59
2020-06-26	0	91503	0	5175111	53
2020-06-27	0	91595	0	5175111	49
2020-06-28	0	91691	0	5175111	45
2020-06-29	0	91796	0	5175111	45
2020-06-30	0	91887	0	5178669	45
2020-07-01	0	91976	0	5178669	41
2020-07-02	0	92058	0	5184006	43
2020-07-03	0	92140	0	5184006	40
2020-07-04	0	92212	0	5185785	41
2020-07-05	0	92287	0	5185785	39
2020-07-06	0	92366	0	5185785	38
2020-07-07	0	92447	0	5187564	36
2020-07-08	0	92526	0	5191122	33
2020-07-09	0	92605	0	5192901	33
2020-07-10	0	92694	0	5194680	34
2020-07-11	0	92775	0	5194680	32
2020-07-12	0	92856	0	5196459	33
2020-07-13	0	92944	0	5196459	32
2020-07-14	0	93033	0	5196459	29
2020-07-15	0	93115	0	5198238	29
2020-07-16	0	93193	0	5200017	28
2020-07-17	0	93269	0	5200017	28
2020-07-18	0	93352	0	5200017	27
2020-07-19	0	93438	0	5201796	28
2020-07-20	0	93527	0	5203575	28
2020-07-21	0	93615	0	5207133	28
2020-07-22	0	93692	0	5208912	28
2020-07-23	0	93776	0	5210691	26
2020-07-24	0	93858	0	5212470	25
2020-07-25	0	93943	0	5214249	22
2020-07-26	0	94030	0	5219586	23
2020-07-27	0	94125	0	5224923	26
2020-07-28	0	94223	0	5224923	26
2020-07-29	0	94312	0	5224923	25
2020-07-30	0	94405	0	5230260	27
2020-07-31	0	94502	0	5237376	30
2020-08-01	0	94600	0	5240934	31
2020-08-02	0	94708	0	5244492	32
2020-08-03	0	94826	0	5249829	35
2020-08-04	0	94937	0	5255166	37
2020-08-05	0	95043	0	5258724	36
2020-08-06	0	95148	0	5264061	39
2020-08-07	0	95260	0	5265840	39
2020-08-08	0	95379	0	5267619	40
2020-08-09	0	95511	0	5278293	45
2020-08-10	0	95653	0	5285409	43
2020-08-11	0	95814	0	5290746	45
2020-08-12	0	95977	0	5297862	45
2020-08-13	0	96140	0	5304978	43
2020-08-14	0	96298	0	5315652	48
2020-08-15	0	96452	0	5317431	46
2020-08-16	0	96615	0	5324547	47
2020-08-17	0	96795	0	5338779	55
2020-08-18	0	96970	0	5342337	51
2020-08-19	0	97148	0	5347674	50
2020-08-20	0	97335	0	5358348	52
2020-08-21	0	97516	0	5367243	55
2020-08-22	0	97677	0	5367243	51
2020-08-23	0	97839	0	5376138	53
2020-08-24	0	98005	0	5379696	53
2020-08-25	0	98178	0	5385033	48
2020-08-26	0	98341	0	5385033	46
2020-08-27	0	98489	0	5388591	45
2020-08-28	0	98639	0	5392149	43
2020-08-29	0	98772	0	5397486	44
2020-08-30	0	98907	0	5402823	49
2020-08-31	0	99053	0	5404602	48
2020-09-01	0	99198	0	5408160	44
2020-09-02	0	99349	0	5411718	43
2020-09-03	0	99495	0	5417055	44
2020-09-04	0	99648	0	5424171	48
2020-09-05	0	99801	0	5425950	44
2020-09-06	0	99972	0	5433066	48
2020-09-07	0	100164	0	5438403	49
2020-09-08	0	100370	0	5443740	48
2020-09-09	0	100596	0	5450856	49
2020-09-10	0	100816	0	5459751	52
2020-09-11	0	101056	0	5470425	57
2020-09-12	0	101293	0	5481099	61
2020-09-13	0	101543	0	5488215	63
2020-09-14	0	101834	0	5507784	74
2020-09-15	0	102133	0	5514900	74
2020-09-16	0	102459	0	5516679	69
2020-09-17	0	102803	0	5525574	70
2020-09-18	0	103185	0	5538027	73
2020-09-19	0	103585	0	5562933	86
2020-09-20	0	104005	0	5586060	97
2020-09-21	0	104477	0	5609187	106
2020-09-22	0	104979	0	5628756	113
2020-09-23	0	105524	0	5651883	122
2020-09-24	0	106118	0	5671452	129
2020-09-25	0	106740	0	5703474	143
2020-09-26	0	107357	0	5726601	148
2020-09-27	0	108007	0	5758623	159
2020-09-28	0	108712	0	5785308	166
2020-09-29	0	109454	0	5826225	176
2020-09-30	0	110213	0	5852910	177
2020-10-01	0	111000	0	5876037	181
2020-10-02	0	111809	0	5900943	181
2020-10-03	0	112640	0	5934744	191
2020-10-04	0	113511	0	5972103	202
2020-10-05	0	114487	0	6021915	217
2020-10-06	0	115508	0	6082401	239
2020-10-07	0	116552	0	6135771	252
2020-10-08	0	117624	0	6174909	258
2020-10-09	0	118772	0	6224721	274
2020-10-10	0	119902	0	6272754	273
2020-10-11	0	121090	0	6306555	279
2020-10-12	0	122425	0	6379494	302
2020-10-13	0	123857	0	6443538	321
2020-10-14	0	125283	0	6505803	341
2020-10-15	0	126736	0	6573405	359
2020-10-16	0	128238	0	6671250	396
2020-10-17	0	129731	0	6724620	391
2020-10-18	0	131259	0	6797559	414
2020-10-19	0	132939	0	6904299	452
2020-10-20	0	134677	0	6993249	478
2020-10-21	0	136449	0	7078641	493
2020-10-22	0	138293	0	7155138	506
2020-10-23	0	140218	0	7249425	520
2020-10-24	0	142075	0	7315248	524
2020-10-25	0	144004	0	7398861	540
2020-10-26	0	146093	0	7505601	567
2020-10-27	0	148191	0	7592772	578
2020-10-28	0	150266	0	7683501	596
2020-10-29	0	152312	0	7765335	607
2020-10-30	0	154378	0	7840053	614
2020-10-31	0	156365	0	7925445	623
2020-11-01	0	158374	0	8001942	632
2020-11-02	0	160592	0	8108682	658
