"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	13780	13
2020-02-28	0	126	0	14840	14
2020-02-29	0	191	0	15900	15
2020-03-01	0	263	0	18020	17
2020-03-02	0	346	0	18020	16
2020-03-03	0	436	0	20140	18
2020-03-04	0	538	0	23320	21
2020-03-05	0	649	0	25440	21
2020-03-06	0	778	0	29680	24
2020-03-07	0	915	0	32860	26
2020-03-08	0	1071	0	38160	32
2020-03-09	0	1252	0	45580	37
2020-03-10	0	1456	0	56180	45
2020-03-11	0	1696	0	65720	52
2020-03-12	0	1979	0	90100	72
2020-03-13	0	2331	0	103880	82
2020-03-14	0	2722	0	126140	101
2020-03-15	0	3161	0	155820	123
2020-03-16	0	3733	0	190800	153
2020-03-17	0	4389	0	227900	182
2020-03-18	0	5173	0	287260	233
2020-03-19	0	6166	0	358280	293
2020-03-20	0	7331	0	447320	365
2020-03-21	0	8576	0	535300	435
2020-03-22	0	9922	0	614800	486
2020-03-23	0	11596	0	719740	575
2020-03-24	0	13522	0	837400	654
2020-03-25	0	15665	0	965660	754
2020-03-26	0	18006	0	1085440	840
2020-03-27	0	20606	0	1209460	923
2020-03-28	0	23145	0	1319700	987
2020-03-29	0	25637	0	1417220	1038
2020-03-30	0	28275	0	1553960	1122
2020-03-31	0	30841	0	1671620	1187
2020-04-01	0	33309	0	1753240	1205
2020-04-02	0	35755	0	1857120	1250
2020-04-03	0	38207	0	1938740	1277
2020-04-04	0	40448	0	2008700	1282
2020-04-05	0	42639	0	2089260	1306
2020-04-06	0	44950	0	2153920	1313
2020-04-07	0	47121	0	2217520	1315
2020-04-08	0	49152	0	2279000	1286
2020-04-09	0	51008	0	2334120	1283
2020-04-10	0	52775	0	2387120	1290
2020-04-11	0	54355	0	2418920	1260
2020-04-12	0	55879	0	2454960	1241
2020-04-13	0	57394	0	2502660	1225
2020-04-14	0	58923	0	2542940	1203
2020-04-15	0	60366	0	2569440	1178
2020-04-16	0	61698	0	2601240	1144
2020-04-17	0	62988	0	2628800	1113
2020-04-18	0	64138	0	2648940	1068
2020-04-19	0	65260	0	2670140	1037
2020-04-20	0	66421	0	2698760	1016
2020-04-21	0	67536	0	2723140	981
2020-04-22	0	68571	0	2739040	923
2020-04-23	0	69565	0	2756000	882
2020-04-24	0	70503	0	2776140	864
2020-04-25	0	71312	0	2790980	833
2020-04-26	0	72091	0	2804760	806
2020-04-27	0	72854	0	2819600	785
2020-04-28	0	73633	0	2835500	764
2020-04-29	0	74354	0	2848220	736
2020-04-30	0	75051	0	2867300	712
2020-05-01	0	75694	0	2876840	678
2020-05-02	0	76254	0	2886380	639
2020-05-03	0	76798	0	2898040	626
2020-05-04	0	77390	0	2910760	615
2020-05-05	0	77915	0	2913940	574
2020-05-06	0	78455	0	2921360	548
2020-05-07	0	78969	0	2931960	527
2020-05-08	0	79482	0	2939380	495
2020-05-09	0	79947	0	2944680	473
2020-05-10	0	80394	0	2948920	455
2020-05-11	0	80870	0	2957400	449
2020-05-12	0	81317	0	2959520	407
2020-05-13	0	81738	0	2963760	391
2020-05-14	0	82126	0	2973300	365
2020-05-15	0	82493	0	2976480	348
2020-05-16	0	82817	0	2984960	333
2020-05-17	0	83155	0	2989200	327
2020-05-18	0	83525	0	2993440	322
2020-05-19	0	83871	0	2994500	288
2020-05-20	0	84203	0	2996620	278
2020-05-21	0	84501	0	2998740	257
2020-05-22	0	84829	0	3002980	246
2020-05-23	0	85121	0	3007220	231
2020-05-24	0	85405	0	3014640	230
2020-05-25	0	85724	0	3015700	220
2020-05-26	0	86037	0	3019940	197
2020-05-27	0	86320	0	3024180	183
2020-05-28	0	86582	0	3025240	175
2020-05-29	0	86846	0	3028420	165
2020-05-30	0	87093	0	3031600	156
2020-05-31	0	87335	0	3034780	158
2020-06-01	0	87581	0	3040080	156
2020-06-02	0	87849	0	3041140	151
2020-06-03	0	88108	0	3046440	137
2020-06-04	0	88352	0	3052800	135
2020-06-05	0	88579	0	3055980	132
2020-06-06	0	88773	0	3058100	130
2020-06-07	0	88967	0	3061280	129
2020-06-08	0	89161	0	3061280	127
2020-06-09	0	89335	0	3063400	120
2020-06-10	0	89493	0	3065520	117
2020-06-11	0	89655	0	3066580	113
2020-06-12	0	89808	0	3069760	110
2020-06-13	0	89942	0	3071880	108
2020-06-14	0	90075	0	3071880	107
2020-06-15	0	90211	0	3072940	106
2020-06-16	0	90347	0	3075060	97
2020-06-17	0	90475	0	3075060	88
2020-06-18	0	90604	0	3076120	81
