"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	7761	13
2020-02-28	0	126	0	8358	14
2020-02-29	0	191	0	8955	15
2020-03-01	0	263	0	10149	17
2020-03-02	0	346	0	10149	16
2020-03-03	0	436	0	11343	18
2020-03-04	0	538	0	13134	21
2020-03-05	0	649	0	14328	21
2020-03-06	0	778	0	16716	24
2020-03-07	0	915	0	18507	26
2020-03-08	0	1071	0	21492	32
2020-03-09	0	1252	0	25671	37
2020-03-10	0	1456	0	31641	45
2020-03-11	0	1696	0	37014	52
2020-03-12	0	1979	0	50745	72
2020-03-13	0	2331	0	58506	82
2020-03-14	0	2722	0	71043	101
2020-03-15	0	3161	0	87759	123
2020-03-16	0	3733	0	107460	153
2020-03-17	0	4389	0	128355	182
2020-03-18	0	5173	0	161787	233
2020-03-19	0	6166	0	201786	293
2020-03-20	0	7331	0	251934	365
2020-03-21	0	8576	0	301485	435
2020-03-22	0	9922	0	346260	486
2020-03-23	0	11596	0	405363	575
2020-03-24	0	13522	0	471630	654
2020-03-25	0	15665	0	543867	754
2020-03-26	0	18006	0	611328	840
2020-03-27	0	20606	0	681177	923
2020-03-28	0	23145	0	743265	987
2020-03-29	0	25637	0	798189	1038
2020-03-30	0	28275	0	875202	1122
2020-03-31	0	30841	0	941469	1187
2020-04-01	0	33309	0	987438	1205
2020-04-02	0	35755	0	1045944	1250
2020-04-03	0	38207	0	1091913	1277
2020-04-04	0	40448	0	1131315	1282
2020-04-05	0	42639	0	1176687	1306
2020-04-06	0	44950	0	1213104	1313
2020-04-07	0	47121	0	1248924	1315
2020-04-08	0	49152	0	1283550	1286
2020-04-09	0	51008	0	1314594	1283
2020-04-10	0	52775	0	1344444	1290
2020-04-11	0	54355	0	1362354	1260
2020-04-12	0	55879	0	1382652	1241
2020-04-13	0	57394	0	1409517	1225
2020-04-14	0	58923	0	1432203	1203
2020-04-15	0	60366	0	1447128	1178
2020-04-16	0	61698	0	1465038	1144
2020-04-17	0	62988	0	1480560	1113
2020-04-18	0	64138	0	1491903	1068
2020-04-19	0	65260	0	1503843	1037
2020-04-20	0	66421	0	1519962	1016
2020-04-21	0	67536	0	1533693	981
2020-04-22	0	68571	0	1542648	923
2020-04-23	0	69565	0	1552200	882
2020-04-24	0	70503	0	1563543	864
2020-04-25	0	71312	0	1571901	833
2020-04-26	0	72091	0	1579662	806
2020-04-27	0	72854	0	1588020	785
2020-04-28	0	73633	0	1596975	764
2020-04-29	0	74354	0	1604139	736
2020-04-30	0	75051	0	1614885	712
2020-05-01	0	75694	0	1620258	678
2020-05-02	0	76254	0	1625631	639
2020-05-03	0	76798	0	1632198	626
2020-05-04	0	77390	0	1639362	615
2020-05-05	0	77915	0	1641153	574
2020-05-06	0	78455	0	1645332	548
2020-05-07	0	78969	0	1651302	527
2020-05-08	0	79482	0	1655481	495
2020-05-09	0	79947	0	1658466	473
2020-05-10	0	80394	0	1660854	455
2020-05-11	0	80870	0	1665630	449
2020-05-12	0	81317	0	1666824	407
2020-05-13	0	81738	0	1669212	391
2020-05-14	0	82126	0	1674585	365
2020-05-15	0	82493	0	1676376	348
2020-05-16	0	82817	0	1681152	333
2020-05-17	0	83155	0	1683540	327
2020-05-18	0	83525	0	1685928	322
2020-05-19	0	83871	0	1686525	288
2020-05-20	0	84203	0	1687719	278
2020-05-21	0	84501	0	1688913	257
2020-05-22	0	84829	0	1691301	246
2020-05-23	0	85121	0	1693689	231
2020-05-24	0	85405	0	1697868	230
2020-05-25	0	85724	0	1698465	220
2020-05-26	0	86037	0	1700853	197
2020-05-27	0	86320	0	1703241	183
2020-05-28	0	86582	0	1703838	175
2020-05-29	0	86846	0	1705629	165
2020-05-30	0	87093	0	1707420	156
2020-05-31	0	87335	0	1709211	158
2020-06-01	0	87581	0	1712196	156
2020-06-02	0	87849	0	1712793	151
2020-06-03	0	88108	0	1715778	137
2020-06-04	0	88352	0	1719360	135
2020-06-05	0	88579	0	1721151	132
2020-06-06	0	88773	0	1722345	130
2020-06-07	0	88967	0	1724136	129
2020-06-08	0	89161	0	1724136	127
2020-06-09	0	89335	0	1725330	120
2020-06-10	0	89493	0	1726524	117
2020-06-11	0	89655	0	1727121	113
2020-06-12	0	89808	0	1728912	110
2020-06-13	0	89942	0	1730106	108
2020-06-14	0	90075	0	1730106	107
2020-06-15	0	90211	0	1730703	106
2020-06-16	0	90347	0	1731897	97
2020-06-17	0	90475	0	1731897	88
2020-06-18	0	90604	0	1732494	81
2020-06-19	0	90729	0	1732494	74
2020-06-20	0	90835	0	1733688	74
2020-06-21	0	90942	0	1733688	70
2020-06-22	0	91052	0	1735479	72
2020-06-23	0	91163	0	1736076	65
2020-06-24	0	91273	0	1736673	61
2020-06-25	0	91390	0	1736673	59
2020-06-26	0	91503	0	1736673	53
2020-06-27	0	91595	0	1736673	49
2020-06-28	0	91691	0	1736673	45
2020-06-29	0	91796	0	1736673	45
2020-06-30	0	91887	0	1737867	45
2020-07-01	0	91976	0	1737867	41
2020-07-02	0	92058	0	1739658	43
2020-07-03	0	92140	0	1739658	40
2020-07-04	0	92212	0	1740255	41
