"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	4316	13
2020-02-28	0	126	0	4648	14
2020-02-29	0	191	0	4980	15
2020-03-01	0	263	0	5644	17
2020-03-02	0	346	0	5644	16
2020-03-03	0	436	0	6308	18
2020-03-04	0	538	0	7304	21
2020-03-05	0	649	0	7968	21
2020-03-06	0	778	0	9296	24
2020-03-07	0	915	0	10292	26
2020-03-08	0	1071	0	11952	32
2020-03-09	0	1252	0	14276	37
2020-03-10	0	1456	0	17596	45
2020-03-11	0	1696	0	20584	52
2020-03-12	0	1979	0	28220	72
2020-03-13	0	2331	0	32536	82
2020-03-14	0	2722	0	39508	101
2020-03-15	0	3161	0	48804	123
2020-03-16	0	3733	0	59760	153
2020-03-17	0	4389	0	71380	182
2020-03-18	0	5173	0	89972	233
2020-03-19	0	6166	0	112216	293
2020-03-20	0	7331	0	140104	365
2020-03-21	0	8576	0	167660	435
2020-03-22	0	9922	0	192560	486
2020-03-23	0	11596	0	225428	575
2020-03-24	0	13522	0	262280	654
2020-03-25	0	15665	0	302452	754
2020-03-26	0	18006	0	339968	840
2020-03-27	0	20606	0	378812	923
2020-03-28	0	23145	0	413340	987
2020-03-29	0	25637	0	443884	1038
2020-03-30	0	28275	0	486712	1122
2020-03-31	0	30841	0	523564	1187
2020-04-01	0	33309	0	549128	1205
2020-04-02	0	35755	0	581664	1250
2020-04-03	0	38207	0	607228	1277
2020-04-04	0	40448	0	629140	1282
2020-04-05	0	42639	0	654372	1306
2020-04-06	0	44950	0	674624	1313
2020-04-07	0	47121	0	694544	1315
2020-04-08	0	49152	0	713800	1286
2020-04-09	0	51008	0	731064	1283
2020-04-10	0	52775	0	747664	1290
2020-04-11	0	54355	0	757624	1260
2020-04-12	0	55879	0	768912	1241
2020-04-13	0	57394	0	783852	1225
2020-04-14	0	58923	0	796468	1203
2020-04-15	0	60366	0	804768	1178
2020-04-16	0	61698	0	814728	1144
2020-04-17	0	62988	0	823360	1113
2020-04-18	0	64138	0	829668	1068
2020-04-19	0	65260	0	836308	1037
2020-04-20	0	66421	0	845272	1016
2020-04-21	0	67536	0	852908	981
2020-04-22	0	68571	0	857888	923
2020-04-23	0	69565	0	863200	882
2020-04-24	0	70503	0	869508	864
2020-04-25	0	71312	0	874156	833
2020-04-26	0	72091	0	878472	806
2020-04-27	0	72854	0	883120	785
2020-04-28	0	73633	0	888100	764
2020-04-29	0	74354	0	892084	736
2020-04-30	0	75051	0	898060	712
2020-05-01	0	75694	0	901048	678
2020-05-02	0	76254	0	904036	639
2020-05-03	0	76798	0	907688	626
2020-05-04	0	77390	0	911672	615
2020-05-05	0	77915	0	912668	574
2020-05-06	0	78455	0	914992	548
2020-05-07	0	78969	0	918312	527
2020-05-08	0	79482	0	920636	495
2020-05-09	0	79947	0	922296	473
2020-05-10	0	80394	0	923624	455
2020-05-11	0	80870	0	926280	449
2020-05-12	0	81317	0	926944	407
2020-05-13	0	81738	0	928272	391
2020-05-14	0	82126	0	931260	365
2020-05-15	0	82493	0	932256	348
2020-05-16	0	82817	0	934912	333
2020-05-17	0	83155	0	936240	327
2020-05-18	0	83525	0	937568	322
2020-05-19	0	83871	0	937900	288
2020-05-20	0	84203	0	938564	278
2020-05-21	0	84501	0	939228	257
2020-05-22	0	84829	0	940556	246
2020-05-23	0	85121	0	941884	231
2020-05-24	0	85405	0	944208	230
2020-05-25	0	85724	0	944540	220
2020-05-26	0	86037	0	945868	197
2020-05-27	0	86320	0	947196	183
2020-05-28	0	86582	0	947528	175
2020-05-29	0	86846	0	948524	165
2020-05-30	0	87093	0	949520	156
2020-05-31	0	87335	0	950516	158
2020-06-01	0	87581	0	952176	156
2020-06-02	0	87849	0	952508	151
2020-06-03	0	88108	0	954168	137
2020-06-04	0	88352	0	956160	135
2020-06-05	0	88579	0	957156	132
2020-06-06	0	88773	0	957820	130
2020-06-07	0	88967	0	958816	129
2020-06-08	0	89161	0	958816	127
2020-06-09	0	89335	0	959480	120
2020-06-10	0	89493	0	960144	117
2020-06-11	0	89655	0	960476	113
2020-06-12	0	89808	0	961472	110
2020-06-13	0	89942	0	962136	108
2020-06-14	0	90075	0	962136	107
2020-06-15	0	90211	0	962468	106
2020-06-16	0	90347	0	963132	97
2020-06-17	0	90475	0	963132	88
2020-06-18	0	90604	0	963464	81
2020-06-19	0	90729	0	963464	74
2020-06-20	0	90835	0	964128	74
2020-06-21	0	90942	0	964128	70
2020-06-22	0	91052	0	965124	72
2020-06-23	0	91163	0	965456	65
2020-06-24	0	91273	0	965788	61
2020-06-25	0	91390	0	965788	59
2020-06-26	0	91503	0	965788	53
2020-06-27	0	91595	0	965788	49
2020-06-28	0	91691	0	965788	45
2020-06-29	0	91796	0	965788	45
2020-06-30	0	91887	0	966452	45
2020-07-01	0	91976	0	966452	41
2020-07-02	0	92058	0	967448	43
2020-07-03	0	92140	0	967448	40
2020-07-04	0	92212	0	967780	41
2020-07-05	0	92287	0	967780	39
2020-07-06	0	92366	0	967780	38
2020-07-07	0	92447	0	968112	36
2020-07-08	0	92526	0	968776	33
2020-07-09	0	92605	0	969108	33
2020-07-10	0	92694	0	969440	34
2020-07-11	0	92775	0	969440	32
2020-07-12	0	92856	0	969772	33
2020-07-13	0	92944	0	969772	32
2020-07-14	0	93033	0	969772	29
2020-07-15	0	93115	0	970104	29
2020-07-16	0	93193	0	970436	28
2020-07-17	0	93269	0	970436	28
2020-07-18	0	93352	0	970436	27
2020-07-19	0	93438	0	970768	28
2020-07-20	0	93527	0	971100	28
2020-07-21	0	93615	0	971764	28
2020-07-22	0	93692	0	972096	28
2020-07-23	0	93776	0	972428	26
2020-07-24	0	93858	0	972760	25
2020-07-25	0	93943	0	973092	22
2020-07-26	0	94030	0	974088	23
2020-07-27	0	94125	0	975084	26
2020-07-28	0	94223	0	975084	26
2020-07-29	0	94312	0	975084	25
2020-07-30	0	94405	0	976080	27
2020-07-31	0	94502	0	977408	30
2020-08-01	0	94600	0	978072	31
2020-08-02	0	94708	0	978736	32
2020-08-03	0	94826	0	979732	35
2020-08-04	0	94937	0	980728	37
2020-08-05	0	95043	0	981392	36
2020-08-06	0	95148	0	982388	39
2020-08-07	0	95260	0	982720	39
2020-08-08	0	95379	0	983052	40
2020-08-09	0	95511	0	985044	45
2020-08-10	0	95653	0	986372	43
2020-08-11	0	95814	0	987368	45
2020-08-12	0	95977	0	988696	45
2020-08-13	0	96140	0	990024	43
2020-08-14	0	96298	0	992016	48
2020-08-15	0	96452	0	992348	46
2020-08-16	0	96615	0	993676	47
2020-08-17	0	96795	0	996332	55
2020-08-18	0	96970	0	996996	51
2020-08-19	0	97148	0	997992	50
2020-08-20	0	97335	0	999984	52
2020-08-21	0	97516	0	1001644	55
2020-08-22	0	97677	0	1001644	51
2020-08-23	0	97839	0	1003304	53
2020-08-24	0	98005	0	1003968	53
2020-08-25	0	98178	0	1004964	48
2020-08-26	0	98341	0	1004964	46
2020-08-27	0	98489	0	1005628	45
2020-08-28	0	98639	0	1006292	43
2020-08-29	0	98772	0	1007288	44
2020-08-30	0	98907	0	1008284	49
2020-08-31	0	99053	0	1008616	48
2020-09-01	0	99198	0	1009280	44
2020-09-02	0	99349	0	1009944	43
2020-09-03	0	99495	0	1010940	44
2020-09-04	0	99648	0	1012268	48
2020-09-05	0	99801	0	1012600	44
2020-09-06	0	99972	0	1013928	48
2020-09-07	0	100164	0	1014924	49
2020-09-08	0	100370	0	1015920	48
2020-09-09	0	100596	0	1017248	49
2020-09-10	0	100816	0	1018908	52
2020-09-11	0	101056	0	1020900	57
2020-09-12	0	101293	0	1022892	61
2020-09-13	0	101543	0	1024220	63
2020-09-14	0	101834	0	1027872	74
2020-09-15	0	102133	0	1029200	74
2020-09-16	0	102459	0	1029532	69
2020-09-17	0	102803	0	1031192	70
2020-09-18	0	103185	0	1033516	73
2020-09-19	0	103585	0	1038164	86
2020-09-20	0	104005	0	1042480	97
2020-09-21	0	104477	0	1046796	106
2020-09-22	0	104979	0	1050448	113
2020-09-23	0	105524	0	1054764	122
2020-09-24	0	106118	0	1058416	129
2020-09-25	0	106740	0	1064392	143
2020-09-26	0	107357	0	1068708	148
2020-09-27	0	108007	0	1074684	159
2020-09-28	0	108712	0	1079664	166
2020-09-29	0	109454	0	1087300	176
2020-09-30	0	110213	0	1092280	177
2020-10-01	0	111000	0	1096596	181
2020-10-02	0	111809	0	1101244	181
2020-10-03	0	112640	0	1107552	191
2020-10-04	0	113511	0	1114524	202
2020-10-05	0	114487	0	1123820	217
2020-10-06	0	115508	0	1135108	239
2020-10-07	0	116552	0	1145068	252
2020-10-08	0	117624	0	1152372	258
2020-10-09	0	118772	0	1161668	274
2020-10-10	0	119902	0	1170632	273
2020-10-11	0	121090	0	1176940	279
