"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	14508	13
2020-02-28	0	126	0	15624	14
2020-02-29	0	191	0	16740	15
2020-03-01	0	263	0	18972	17
2020-03-02	0	346	0	18972	16
2020-03-03	0	436	0	21204	18
2020-03-04	0	538	0	24552	21
2020-03-05	0	649	0	26784	21
2020-03-06	0	778	0	31248	24
2020-03-07	0	915	0	34596	26
2020-03-08	0	1071	0	40176	32
2020-03-09	0	1252	0	47988	37
2020-03-10	0	1456	0	59148	45
2020-03-11	0	1696	0	69192	52
2020-03-12	0	1979	0	94860	72
2020-03-13	0	2331	0	109368	82
2020-03-14	0	2722	0	132804	101
2020-03-15	0	3161	0	164052	123
2020-03-16	0	3733	0	200880	153
2020-03-17	0	4389	0	239940	182
2020-03-18	0	5173	0	302436	233
2020-03-19	0	6166	0	377208	293
2020-03-20	0	7331	0	470952	365
2020-03-21	0	8576	0	563580	435
2020-03-22	0	9922	0	647280	486
2020-03-23	0	11596	0	757764	575
2020-03-24	0	13522	0	881640	654
2020-03-25	0	15665	0	1016676	754
2020-03-26	0	18006	0	1142784	840
2020-03-27	0	20606	0	1273356	923
2020-03-28	0	23145	0	1389420	987
2020-03-29	0	25637	0	1492092	1038
2020-03-30	0	28275	0	1636056	1122
2020-03-31	0	30841	0	1759932	1187
2020-04-01	0	33309	0	1845864	1205
2020-04-02	0	35755	0	1955232	1250
2020-04-03	0	38207	0	2041164	1277
2020-04-04	0	40448	0	2114820	1282
2020-04-05	0	42639	0	2199636	1306
2020-04-06	0	44950	0	2267712	1313
2020-04-07	0	47121	0	2334672	1315
2020-04-08	0	49152	0	2399400	1286
2020-04-09	0	51008	0	2457432	1283
2020-04-10	0	52775	0	2513232	1290
2020-04-11	0	54355	0	2546712	1260
2020-04-12	0	55879	0	2584656	1241
2020-04-13	0	57394	0	2634876	1225
2020-04-14	0	58923	0	2677284	1203
2020-04-15	0	60366	0	2705184	1178
2020-04-16	0	61698	0	2738664	1144
