"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	6574086	643163	4726	13	13
2020-02-28	6574086	643228	4726	14	14
2020-02-29	6574086	643293	4726	15	15
2020-03-01	6574086	643365	4726	17	17
2020-03-02	6574086	643448	4726	17	16
2020-03-03	6574086	643538	4726	19	18
2020-03-04	6574086	643640	4726	22	21
2020-03-05	6574086	643751	4726	24	21
2020-03-06	6574086	643880	4726	28	24
2020-03-07	6574086	644017	4726	31	26
2020-03-08	6574086	644173	4726	36	32
2020-03-09	6574086	644354	4726	43	37
2020-03-10	6574086	644558	4726	53	45
2020-03-11	6574086	644798	4726	62	52
2020-03-12	6574086	645081	4726	85	72
2020-03-13	6574086	645433	4726	98	82
2020-03-14	6574086	645824	4726	119	101
2020-03-15	6574086	646263	4726	147	123
2020-03-16	6574086	646835	4726	180	153
2020-03-17	6574086	647491	4726	215	182
2020-03-18	6574086	648275	4726	271	233
2020-03-19	6574086	649268	4726	338	293
2020-03-20	6574086	650434	4726	421	365
2020-03-21	6574086	651679	4726	505	435
2020-03-22	6574086	653025	4726	580	486
2020-03-23	6574086	654699	4726	679	575
2020-03-24	6574086	656625	4726	790	654
2020-03-25	6574086	658768	4726	911	754
2020-03-26	6574086	661109	4726	1024	840
2020-03-27	6574086	663709	4726	1141	923
2020-03-28	6574086	666248	4726	1245	987
2020-03-29	6574086	668740	4726	1337	1038
2020-03-30	6574086	671378	4726	1466	1122
2020-03-31	6574086	673944	4726	1577	1187
2020-04-01	6574086	676412	4726	1654	1205
2020-04-02	6574086	678858	4726	1752	1250
2020-04-03	6574086	681310	4726	1829	1277
2020-04-04	6574086	683551	4726	1895	1282
2020-04-05	6574086	685742	4726	1971	1306
2020-04-06	6574086	688053	4726	2032	1313
2020-04-07	6574086	690224	4726	2092	1315
2020-04-08	6574086	692255	4726	2150	1286
2020-04-09	6574086	694111	4726	2202	1283
2020-04-10	6574086	695878	4726	2252	1290
2020-04-11	6574086	697458	4726	2282	1260
2020-04-12	6574086	698982	4726	2316	1241
2020-04-13	6574086	700497	4726	2361	1224
2020-04-14	6574086	702026	4726	2399	1202
2020-04-15	6574086	703469	4726	2424	1177
2020-04-16	6574086	704801	4726	2454	1143
2020-04-17	6574086	706091	4726	2480	1112
2020-04-18	6574086	707241	4726	2499	1067
2020-04-19	6574086	708363	4726	2519	1036
2020-04-20	6574086	709524	4726	2546	1015
2020-04-21	6574086	710639	4726	2569	980
2020-04-22	6574086	711674	4726	2584	922
2020-04-23	6574086	712668	4726	2600	881
2020-04-24	6574086	713606	4726	2619	865
2020-04-25	6574086	714415	4726	2633	833
2020-04-26	6574086	715194	4726	2646	806
2020-04-27	6574086	715957	4726	2660	785
2020-04-28	6574086	716736	4726	2675	764
2020-04-29	6574086	717457	4726	2687	736
2020-04-30	6574086	718154	4726	2705	712
2020-05-01	6574086	718797	4726	2714	678
2020-05-02	6574086	719357	4726	2723	639
2020-05-03	6574086	719901	4726	2734	626
2020-05-04	6574086	720493	4726	2746	615
2020-05-05	6574086	721018	4726	2749	574
2020-05-06	6574086	721558	4726	2756	548
2020-05-07	6574086	722072	4726	2766	527
2020-05-08	6574086	722585	4726	2773	495
2020-05-09	6574086	723050	4726	2778	473
2020-05-10	6574086	723497	4726	2782	455
2020-05-11	6574086	723973	4726	2790	449
2020-05-12	6574086	724420	4726	2792	407
2020-05-13	6574086	724841	4726	2796	391
2020-05-14	6574086	725229	4726	2805	365
2020-05-15	6574086	725596	4726	2808	348
2020-05-16	6574086	725920	4726	2816	333
2020-05-17	6574086	726258	4726	2820	327
2020-05-18	6574086	726628	4726	2824	322
2020-05-19	6574086	726974	4726	2825	288
2020-05-20	6574086	727306	4726	2827	278
2020-05-21	6574086	727604	4726	2829	257
2020-05-22	6574086	727932	4726	2833	246
2020-05-23	6574086	728224	4726	2837	231
2020-05-24	6574086	728508	4726	2844	230
2020-05-25	6574086	728827	4726	2845	220
2020-05-26	6574086	729140	4726	2849	197
2020-05-27	6574086	729423	4726	2853	183
2020-05-28	6574086	729685	4726	2854	175
2020-05-29	6574086	729949	4726	2857	165
2020-05-30	6574086	730196	4726	2860	156
2020-05-31	6574086	730438	4726	2863	158
2020-06-01	6574086	730684	4726	2868	156
2020-06-02	6574086	730952	4726	2869	151
2020-06-03	6574086	731211	4726	2874	137
2020-06-04	6574086	731455	4726	2880	135
2020-06-05	6574086	731682	4726	2883	132
